#Name (cmd = mergePeaks /t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.7/bg.clean.pos /t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.7/target.clean..pos -d given -cobound 1 -prefix /t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.7/0.215173857127414.2.tmp)	chr	start	end	strand	stat	stat2	/t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.7/target.clean..pos
BG102-chopped1	chr8	133880002	133920000	+	0.000	0.000	5257
BG15621-chopped1	chr12	29000002	29040000	+	0.000	0.000	6105
BG17461-chopped1	chr6	76960002	77000000	+	0.000	0.000	8825
BG31112-chopped1	chr5	90120002	90160000	+	0.000	0.000	5755
BG46556-chopped1	chr4	128400002	128440000	+	0.000	0.000	7189
BG37186-chopped1	chr6	164720002	164760000	+	0.000	0.000	3601
BG10540-chopped1	chr4	166400002	166440000	+	0.000	0.000	4202
BG10095-chopped1	chr8	118400002	118440000	+	0.000	0.000	5370
BG43760-chopped1	chr2	125040002	125080000	+	0.000	0.000	2841
BG32432-chopped1	chrX	119960002	120000000	+	0.000	0.000	3170
BG42240-chopped1	chr1	149960002	150000000	+	0.000	0.000	1578
BG33306-chopped1	chr7	126720002	126760000	+	0.000	0.000	8387
BG35146-chopped1	chr15	26680002	26720000	+	0.000	0.000	7204
BG43114-chopped1	chr18	52520002	52560000	+	0.000	0.000	7167
BG33752-chopped1	chr2	233720002	233760000	+	0.000	0.000	943
BG5637-chopped1	chr11	29960002	30000000	+	0.000	0.000	3952
BG12616-chopped1	chr1	195600002	195640000	+	0.000	0.000	6303
BG43560-chopped1	chr8	91560002	91600000	+	0.000	0.000	1766
BG4681-chopped1	chr4	112480002	112520000	+	0.000	0.000	3558
BG37231-chopped1	chr8	70440002	70480000	+	0.000	0.000	8362
BG13936-chopped1	chr2	119360002	119400000	+	0.000	0.000	6953
BG21577-chopped1	chr3	156680002	156720000	+	0.000	0.000	7296
BG47148-chopped1	chr11	79920002	79960000	+	0.000	0.000	2020
BG9562-chopped1	chr10	24680002	24720000	+	0.000	0.000	6811
BG20057-chopped1	chr5	14520002	14560000	+	0.000	0.000	1957
BG36711-chopped1	chr20	53120002	53160000	+	0.000	0.000	5434
BG34099-chopped1	chr13	37040002	37080000	+	0.000	0.000	1531
BG81-chopped1	chr3	70200002	70240000	+	0.000	0.000	391
BG11569-chopped1	chr1	194880002	194920000	+	0.000	0.000	2213
BG175-chopped1	chr10	110960002	111000000	+	0.000	0.000	1303
BG21377-chopped1	chr11	23880002	23920000	+	0.000	0.000	6271
BG18735-chopped1	chr3	59040002	59080000	+	0.000	0.000	8170
BG6120-chopped1	chr14	64120002	64160000	+	0.000	0.000	8108
BG1676-chopped1	chr6	166240002	166280000	+	0.000	0.000	5889
BG49033-chopped1	chr9	122640002	122680000	+	0.000	0.000	7875
BG31985-chopped1	chr18	72760002	72800000	+	0.000	0.000	4384
BG10849-chopped1	chr10	55880002	55920000	+	0.000	0.000	4183
BG13008-chopped1	chr14	39920002	39960000	+	0.000	0.000	8680
BG38705-chopped1	chr11	37240002	37280000	+	0.000	0.000	94
BG20657-chopped1	chr1	162960002	163000000	+	0.000	0.000	7250
BG19409-chopped1	chr4	108760002	108800000	+	0.000	0.000	7073
BG11614-chopped1	chr3	360002	400000	+	0.000	0.000	1623
BG46228-chopped1	chr9	120840002	120880000	+	0.000	0.000	1407
BG21095-chopped1	chr10	58480002	58520000	+	0.000	0.000	3224
BG42667-chopped1	chr1	221600002	221640000	+	0.000	0.000	4461
BG25656-chopped1	chr11	110720002	110760000	+	0.000	0.000	6216
BG5400-chopped1	chr4	47800002	47840000	+	0.000	0.000	1030
BG775-chopped1	chr11	50120002	50160000	+	0.000	0.000	1103
BG30710-chopped1	chr5	160040002	160080000	+	0.000	0.000	82
BG30819-chopped1	chr5	67720002	67760000	+	0.000	0.000	3440
BG48313-chopped1	chr3	82880002	82920000	+	0.000	0.000	7185
BG21340-chopped1	chr2	7120002	7160000	+	0.000	0.000	5884
BG40191-chopped1	chr5	165280002	165320000	+	0.000	0.000	3946
BG36784-chopped1	chr7	90040002	90080000	+	0.000	0.000	385
BG129-chopped1	chr13	39560002	39600000	+	0.000	0.000	4227
BG23616-chopped1	chr4	11600002	11640000	+	0.000	0.000	4687
BG33424-chopped1	chrX	15160002	15200000	+	0.000	0.000	7648
BG5309-chopped1	chr6	29480002	29520000	+	0.000	0.000	8082
BG33097-chopped1	chr18	39840002	39880000	+	0.000	0.000	5266
BG39825-chopped1	chr5	4920002	4960000	+	0.000	0.000	6605
BG9880-chopped1	chr7	115440002	115480000	+	0.000	0.000	987
BG41947-chopped1	chr13	73120002	73160000	+	0.000	0.000	4933
BG30183-chopped1	chrX	34560002	34600000	+	0.000	0.000	6110
BG6193-chopped1	chr12	129760002	129800000	+	0.000	0.000	154
BG25701-chopped1	chr6	21120002	21160000	+	0.000	0.000	8245
BG8469-chopped1	chr5	109440002	109480000	+	0.000	0.000	1013
BG40427-chopped1	chr3	176520002	176560000	+	0.000	0.000	3909
BG18171-chopped1	chr9	21200002	21240000	+	0.000	0.000	7292
BG39298-chopped1	chr2	88840002	88880000	+	0.000	0.000	2010
BG3715-chopped1	chr10	115000002	115040000	+	0.000	0.000	1095
BG28861-chopped1	chr16	60120002	60160000	+	0.000	0.000	9109
BG15366-chopped1	chr2	2560002	2600000	+	0.000	0.000	1780
BG19927-chopped1	chr12	75440002	75480000	+	0.000	0.000	8168
BG38778-chopped1	chr12	41920002	41960000	+	0.000	0.000	3358
BG46746-chopped1	chr6	97040002	97080000	+	0.000	0.000	1630
BG33142-chopped1	chr3	37320002	37360000	+	0.000	0.000	2194
BG729-chopped1	chr3	21520002	21560000	+	0.000	0.000	6052
BG39543-chopped1	chr11	57600002	57640000	+	0.000	0.000	7409
BG3633-chopped1	chr12	82360002	82400000	+	0.000	0.000	8891
BG32177-chopped1	chr15	38560002	38600000	+	0.000	0.000	7196
BG19727-chopped1	chr4	74520002	74560000	+	0.000	0.000	6463
BG23689-chopped1	chr8	118560002	118600000	+	0.000	0.000	5640
BG16486-chopped1	chr9	111240002	111280000	+	0.000	0.000	2190
BG24454-chopped1	chr6	116960002	117000000	+	0.000	0.000	2108
BG39898-chopped1	chr7	90120002	90160000	+	0.000	0.000	2287
BG34262-chopped1	chr7	109160002	109200000	+	0.000	0.000	5983
BG38823-chopped1	chr11	39360002	39400000	+	0.000	0.000	1312
BG4753-chopped1	chr4	150720002	150760000	+	0.000	0.000	5726
BG16731-chopped1	chr20	24560002	24600000	+	0.000	0.000	7946
BG43550-chopped1	chr13	93120002	93160000	+	0.000	0.000	8250
BG44424-chopped1	chr12	80800002	80840000	+	0.000	0.000	1813
BG27413-chopped1	chr21	29960002	30000000	+	0.000	0.000	8144
BG42139-chopped1	chr2	167800002	167840000	+	0.000	0.000	5539
BG41510-chopped1	chr11	103920002	103960000	+	0.000	0.000	4230
BG41619-chopped1	chr16	80680002	80720000	+	0.000	0.000	2426
BG23652-chopped1	chr3	96040002	96080000	+	0.000	0.000	293
BG7185-chopped1	chr11	48480002	48520000	+	0.000	0.000	2435
BG36501-chopped1	chr13	104760002	104800000	+	0.000	0.000	8687
BG29407-chopped1	chr21	25200002	25240000	+	0.000	0.000	531
BG8832-chopped1	chr3	96160002	96200000	+	0.000	0.000	989
BG33260-chopped1	chr16	54800002	54840000	+	0.000	0.000	5134
BG33369-chopped1	chr2	5920002	5960000	+	0.000	0.000	6089
BG37821-chopped1	chr2	6840002	6880000	+	0.000	0.000	4079
BG37494-chopped1	chr9	14720002	14760000	+	0.000	0.000	7501
BG10839-chopped1	chr9	82480002	82520000	+	0.000	0.000	7362
BG30900-chopped1	chr6	28280002	28320000	+	0.000	0.000	7202
BG11604-chopped1	chr14	103840002	103880000	+	0.000	0.000	8871
BG11277-chopped1	chr11	104040002	104080000	+	0.000	0.000	6491
BG44824-chopped1	chr1	22400002	22440000	+	0.000	0.000	5959
BG9070-chopped1	chr3	119800002	119840000	+	0.000	0.000	7464
BG9179-chopped1	chr6	91360002	91400000	+	0.000	0.000	4974
BG24126-chopped1	chr7	110800002	110840000	+	0.000	0.000	8430
BG18998-chopped1	chr5	89440002	89480000	+	0.000	0.000	9078
BG30373-chopped1	chr14	67520002	67560000	+	0.000	0.000	8310
BG40181-chopped1	chr11	106680002	106720000	+	0.000	0.000	3685
BG40617-chopped1	chr18	25160002	25200000	+	0.000	0.000	1690
BG25446-chopped1	chr5	102880002	102920000	+	0.000	0.000	6461
BG29571-chopped1	chr11	87080002	87120000	+	0.000	0.000	1173
BG26211-chopped1	chr2	29120002	29160000	+	0.000	0.000	2387
BG49296-chopped1	chr2	144320002	144360000	+	0.000	0.000	4459
BG12397-chopped1	chr11	100880002	100920000	+	0.000	0.000	565
BG36128-chopped1	chr3	93960002	94000000	+	0.000	0.000	5872
BG41937-chopped1	chr10	107880002	107920000	+	0.000	0.000	3962
BG6183-chopped1	chr10	132280002	132320000	+	0.000	0.000	8092
BG8459-chopped1	chr4	171480002	171520000	+	0.000	0.000	6298
BG33769-chopped1	chr10	54960002	55000000	+	0.000	0.000	3139
BG8704-chopped1	chr6	46560002	46600000	+	0.000	0.000	8267
BG19481-chopped1	chr2	37000002	37040000	+	0.000	0.000	4485
BG38768-chopped1	chr4	168840002	168880000	+	0.000	0.000	6242
BG16121-chopped1	chr11	4200002	4240000	+	0.000	0.000	6917
BG40781-chopped1	chr2	178600002	178640000	+	0.000	0.000	7628
BG16676-chopped1	chr3	84320002	84360000	+	0.000	0.000	4348
BG8504-chopped1	chr12	77960002	78000000	+	0.000	0.000	8686
BG30773-chopped1	chr2	34240002	34280000	+	0.000	0.000	4919
BG2658-chopped1	chr18	37480002	37520000	+	0.000	0.000	5302
BG20319-chopped1	chr11	26520002	26560000	+	0.000	0.000	4745
BG38813-chopped1	chr7	134560002	134600000	+	0.000	0.000	6817
BG6583-chopped1	chr4	21880002	21920000	+	0.000	0.000	1651
BG21639-chopped1	chr21	19080002	19120000	+	0.000	0.000	3171
BG9297-chopped1	chr12	14080002	14120000	+	0.000	0.000	1045
BG20683-chopped1	chr4	144360002	144400000	+	0.000	0.000	5445
BG11640-chopped1	chr16	61920002	61960000	+	0.000	0.000	1004
BG42129-chopped1	chr19	27920002	27960000	+	0.000	0.000	3337
BG2703-chopped1	chr10	127720002	127760000	+	0.000	0.000	2098
BG30491-chopped1	chr12	14640002	14680000	+	0.000	0.000	5948
BG39051-chopped1	chr20	37760002	37800000	+	0.000	0.000	8551
BG44860-chopped1	chr7	10600002	10640000	+	0.000	0.000	4295
BG23724-chopped1	chr8	36160002	36200000	+	0.000	0.000	7369
BG23397-chopped1	chr4	137440002	137480000	+	0.000	0.000	2057
BG41173-chopped1	chr15	98160002	98200000	+	0.000	0.000	4931
BG28723-chopped1	chr3	111840002	111880000	+	0.000	0.000	8970
BG47901-chopped1	chr6	91240002	91280000	+	0.000	0.000	6406
BG155-chopped1	chr14	85600002	85640000	+	0.000	0.000	1288
BG15674-chopped1	chr4	188240002	188280000	+	0.000	0.000	2802
BG37011-chopped1	chr9	92240002	92280000	+	0.000	0.000	7255
BG13389-chopped1	chr5	39560002	39600000	+	0.000	0.000	7504
BG1101-chopped1	chr10	54760002	54800000	+	0.000	0.000	7993
BG25482-chopped1	chr7	16600002	16640000	+	0.000	0.000	2289
BG35290-chopped1	chr4	29880002	29920000	+	0.000	0.000	1572
BG10029-chopped1	chr5	120240002	120280000	+	0.000	0.000	6114
BG37566-chopped1	chr4	158840002	158880000	+	0.000	0.000	5671
BG12869-chopped1	chr1	98040002	98080000	+	0.000	0.000	4935
BG15028-chopped1	chr5	123000002	123040000	+	0.000	0.000	8213
BG22677-chopped1	chr8	127280002	127320000	+	0.000	0.000	3960
BG2421-chopped1	chr5	145160002	145200000	+	0.000	0.000	8554
BG5135-chopped1	chr13	36160002	36200000	+	0.000	0.000	1822
BG48694-chopped1	chr3	29440002	29480000	+	0.000	0.000	6158
BG1901-chopped1	chr6	58000002	58040000	+	0.000	0.000	3225
BG18188-chopped1	chr13	107720002	107760000	+	0.000	0.000	5064
BG17113-chopped1	chr3	59320002	59360000	+	0.000	0.000	6212
BG22922-chopped1	chr8	14120002	14160000	+	0.000	0.000	257
BG16794-chopped1	chr18	69880002	69920000	+	0.000	0.000	8215
BG41773-chopped1	chr5	164320002	164360000	+	0.000	0.000	4625
BG20637-chopped1	chr3	118280002	118320000	+	0.000	0.000	6356
BG13434-chopped1	chr5	162840002	162880000	+	0.000	0.000	7052
BG48048-chopped1	chr5	23200002	23240000	+	0.000	0.000	5068
BG21075-chopped1	chr1	240400002	240440000	+	0.000	0.000	6994
BG17668-chopped1	chr6	145840002	145880000	+	0.000	0.000	1849
BG41127-chopped1	chr12	43880002	43920000	+	0.000	0.000	3709
BG47092-chopped1	chr1	99080002	99120000	+	0.000	0.000	3670
BG32530-chopped1	chr4	61280002	61320000	+	0.000	0.000	3427
BG34479-chopped1	chr7	54320002	54360000	+	0.000	0.000	5149
BG46572-chopped1	chr1	163400002	163440000	+	0.000	0.000	3941
BG1174-chopped1	chr2	176640002	176680000	+	0.000	0.000	7694
BG49286-chopped1	chr5	160240002	160280000	+	0.000	0.000	1189
BG20355-chopped1	chr3	81520002	81560000	+	0.000	0.000	4903
BG18788-chopped1	chr9	81720002	81760000	+	0.000	0.000	6327
BG43767-chopped1	chr3	96520002	96560000	+	0.000	0.000	6667
BG2048-chopped1	chr3	70560002	70600000	+	0.000	0.000	1557
BG17713-chopped1	chrX	36960002	37000000	+	0.000	0.000	7540
BG28596-chopped1	chr2	149840002	149880000	+	0.000	0.000	1931
BG32439-chopped1	chr2	84120002	84160000	+	0.000	0.000	8018
BG40407-chopped1	chr11	23680002	23720000	+	0.000	0.000	3303
BG42247-chopped1	chr11	84640002	84680000	+	0.000	0.000	7863
BG14026-chopped1	chr16	21640002	21680000	+	0.000	0.000	7403
BG38203-chopped1	chr2	109160002	109200000	+	0.000	0.000	2726
BG49086-chopped1	chr2	142400002	142440000	+	0.000	0.000	1509
BG33759-chopped1	chr4	156440002	156480000	+	0.000	0.000	6591
BG46290-chopped1	chr6	41000002	41040000	+	0.000	0.000	7280
BG25154-chopped1	chr3	72720002	72760000	+	0.000	0.000	8160
BG16111-chopped1	chr18	28800002	28840000	+	0.000	0.000	470
BG48566-chopped1	chr1	162840002	162880000	+	0.000	0.000	8054
BG11667-chopped1	chr9	9320002	9360000	+	0.000	0.000	8826
BG273-chopped1	chr6	110640002	110680000	+	0.000	0.000	7944
BG16666-chopped1	chr6	94280002	94320000	+	0.000	0.000	8587
BG35844-chopped1	chr8	36040002	36080000	+	0.000	0.000	3891
BG22349-chopped1	chr13	88120002	88160000	+	0.000	0.000	4210
BG34442-chopped1	chr18	47720002	47760000	+	0.000	0.000	3479
BG17431-chopped1	chr7	62320002	62360000	+	0.000	0.000	7328
BG12987-chopped1	chr2	149960002	150000000	+	0.000	0.000	5557
BG40125-chopped1	chr9	81920002	81960000	+	0.000	0.000	3112
BG6209-chopped1	chr12	82080002	82120000	+	0.000	0.000	7103
BG23114-chopped1	chr14	86240002	86280000	+	0.000	0.000	6198
BG38558-chopped1	chrX	30080002	30120000	+	0.000	0.000	880
BG23669-chopped1	chr18	50400002	50440000	+	0.000	0.000	189
BG35762-chopped1	chr5	165080002	165120000	+	0.000	0.000	6256
BG7529-chopped1	chr2	197280002	197320000	+	0.000	0.000	867
BG38803-chopped1	chr9	122920002	122960000	+	0.000	0.000	231
BG41891-chopped1	chr1	75400002	75440000	+	0.000	0.000	9102
BG23914-chopped1	chr20	55560002	55600000	+	0.000	0.000	8154
BG10310-chopped1	chr3	111400002	111440000	+	0.000	0.000	268
BG42765-chopped1	chr15	96280002	96320000	+	0.000	0.000	8037
BG21629-chopped1	chr12	18760002	18800000	+	0.000	0.000	3281
BG33722-chopped1	chr5	110000002	110040000	+	0.000	0.000	5691
BG31437-chopped1	chr9	109440002	109480000	+	0.000	0.000	6661
BG35562-chopped1	chr10	108160002	108200000	+	0.000	0.000	7743
BG873-chopped1	chr6	93560002	93600000	+	0.000	0.000	111
BG18551-chopped1	chr10	880002	920000	+	0.000	0.000	5244
BG22067-chopped1	chr13	102080002	102120000	+	0.000	0.000	2839
BG7893-chopped1	chr6	19080002	19120000	+	0.000	0.000	2772
BG29233-chopped1	chr15	35680002	35720000	+	0.000	0.000	6546
BG24789-chopped1	chr2	192240002	192280000	+	0.000	0.000	4504
BG36882-chopped1	chr10	112080002	112120000	+	0.000	0.000	7110
BG40725-chopped1	chr3	178880002	178920000	+	0.000	0.000	1705
BG19871-chopped1	chr6	57760002	57800000	+	0.000	0.000	3410
BG42565-chopped1	chr10	3440002	3480000	+	0.000	0.000	5682
BG10219-chopped1	chr1	86680002	86720000	+	0.000	0.000	6980
BG791-chopped1	chr18	4320002	4360000	+	0.000	0.000	999
BG5407-chopped1	chr1	82440002	82480000	+	0.000	0.000	2339
BG41163-chopped1	chr5	20520002	20560000	+	0.000	0.000	5827
BG24152-chopped1	chr8	6920002	6960000	+	0.000	0.000	338
BG43439-chopped1	chr16	59600002	59640000	+	0.000	0.000	8429
BG36236-chopped1	chr20	7120002	7160000	+	0.000	0.000	6986
BG19225-chopped1	chr8	133840002	133880000	+	0.000	0.000	1307
BG20909-chopped1	chr3	78400002	78440000	+	0.000	0.000	3669
BG38076-chopped1	chr4	151080002	151120000	+	0.000	0.000	2552
BG4451-chopped1	chr14	32040002	32080000	+	0.000	0.000	58
BG2166-chopped1	chr1	175280002	175320000	+	0.000	0.000	2741
BG29033-chopped1	chr1	216720002	216760000	+	0.000	0.000	1133
BG6291-chopped1	chr1	223480002	223520000	+	0.000	0.000	6389
BG30717-chopped1	chr6	125800002	125840000	+	0.000	0.000	1541
BG35280-chopped1	chr4	128320002	128360000	+	0.000	0.000	1796
BG9332-chopped1	chr5	145440002	145480000	+	0.000	0.000	4374
BG10910-chopped1	chr9	94520002	94560000	+	0.000	0.000	8333
BG12750-chopped1	chr13	108000002	108040000	+	0.000	0.000	7333
BG26792-chopped1	chr16	61240002	61280000	+	0.000	0.000	6553
BG25708-chopped1	chr8	100120002	100160000	+	0.000	0.000	4437
BG29833-chopped1	chr16	72160002	72200000	+	0.000	0.000	2528
BG20191-chopped1	chr3	115920002	115960000	+	0.000	0.000	5784
BG22467-chopped1	chr10	112320002	112360000	+	0.000	0.000	8132
BG34560-chopped1	chr3	74400002	74440000	+	0.000	0.000	2808
BG19825-chopped1	chr18	71400002	71440000	+	0.000	0.000	5236
BG27466-chopped1	chr10	25120002	25160000	+	0.000	0.000	6528
BG18423-chopped1	chr7	69320002	69360000	+	0.000	0.000	5253
BG45242-chopped1	chr20	13480002	13520000	+	0.000	0.000	1840
BG24106-chopped1	chr18	65800002	65840000	+	0.000	0.000	8259
BG47518-chopped1	chr6	142240002	142280000	+	0.000	0.000	2265
BG7765-chopped1	chr4	188360002	188400000	+	0.000	0.000	9026
BG24552-chopped1	chr12	30280002	30320000	+	0.000	0.000	6646
BG4405-chopped1	chr2	186640002	186680000	+	0.000	0.000	677
BG44277-chopped1	chr9	91080002	91120000	+	0.000	0.000	3746
BG545-chopped1	chr7	51840002	51880000	+	0.000	0.000	9028
BG42883-chopped1	chr4	84240002	84280000	+	0.000	0.000	2541
BG25872-chopped1	chr9	4280002	4320000	+	0.000	0.000	2000
BG12377-chopped1	chr10	83240002	83280000	+	0.000	0.000	7941
BG34714-chopped1	chr8	115800002	115840000	+	0.000	0.000	7698
BG21110-chopped1	chr10	131200002	131240000	+	0.000	0.000	6236
BG17703-chopped1	chr5	93000002	93040000	+	0.000	0.000	8066
BG48638-chopped1	chr6	23760002	23800000	+	0.000	0.000	170
BG47236-chopped1	chr3	61320002	61360000	+	0.000	0.000	6833
BG49076-chopped1	chr8	5000002	5040000	+	0.000	0.000	2993
BG22430-chopped1	chr4	10760002	10800000	+	0.000	0.000	7609
BG16738-chopped1	chr3	163320002	163360000	+	0.000	0.000	700
BG28831-chopped1	chr5	35720002	35760000	+	0.000	0.000	1175
BG263-chopped1	chr3	23240002	23280000	+	0.000	0.000	3302
BG7610-chopped1	chr14	32840002	32880000	+	0.000	0.000	690
BG43802-chopped1	chr11	116480002	116520000	+	0.000	0.000	3694
BG24179-chopped1	chr12	22200002	22240000	+	0.000	0.000	7105
BG36708-chopped1	chr8	4840002	4880000	+	0.000	0.000	5076
BG23104-chopped1	chr3	147920002	147960000	+	0.000	0.000	7337
BG13742-chopped1	chr1	83160002	83200000	+	0.000	0.000	1945
BG14180-chopped1	chr2	89200002	89240000	+	0.000	0.000	6944
BG49121-chopped1	chr9	107640002	107680000	+	0.000	0.000	612
BG37592-chopped1	chr6	135160002	135200000	+	0.000	0.000	4091
BG17221-chopped1	chr1	62440002	62480000	+	0.000	0.000	1486
BG417-chopped1	chr1	215760002	215800000	+	0.000	0.000	7582
BG21619-chopped1	chr5	85720002	85760000	+	0.000	0.000	7994
BG12140-chopped1	chr4	16080002	16120000	+	0.000	0.000	4438
BG9604-chopped1	chr14	32480002	32520000	+	0.000	0.000	6254
BG41235-chopped1	chr11	106880002	106920000	+	0.000	0.000	2786
BG1482-chopped1	chr4	53200002	53240000	+	0.000	0.000	5023
BG44840-chopped1	chr3	96320002	96360000	+	0.000	0.000	4410
BG23704-chopped1	chr15	98720002	98760000	+	0.000	0.000	5553
BG9522-chopped1	chr2	155280002	155320000	+	0.000	0.000	5259
BG20017-chopped1	chr4	27440002	27480000	+	0.000	0.000	7211
BG12940-chopped1	chr5	167040002	167080000	+	0.000	0.000	7969
BG45269-chopped1	chr7	64400002	64440000	+	0.000	0.000	1021
BG11093-chopped1	chr7	11760002	11800000	+	0.000	0.000	4540
BG22739-chopped1	chr10	90160002	90200000	+	0.000	0.000	6735
BG6717-chopped1	chr5	87800002	87840000	+	0.000	0.000	2796
BG31145-chopped1	chr12	62280002	62320000	+	0.000	0.000	5356
BG2401-chopped1	chr17	68360002	68400000	+	0.000	0.000	1117
BG45960-chopped1	chr1	216160002	216200000	+	0.000	0.000	9016
BG6517-chopped1	chr3	22600002	22640000	+	0.000	0.000	4259
BG17294-chopped1	chr2	77800002	77840000	+	0.000	0.000	3782
BG27538-chopped1	chr11	26720002	26760000	+	0.000	0.000	7928
BG35506-chopped1	chr20	10600002	10640000	+	0.000	0.000	4751
BG35179-chopped1	chr1	23400002	23440000	+	0.000	0.000	8227
BG45314-chopped1	chr18	51040002	51080000	+	0.000	0.000	1329
BG20617-chopped1	chr4	187240002	187280000	+	0.000	0.000	7269
BG2201-chopped1	chr15	99360002	99400000	+	0.000	0.000	438
BG48028-chopped1	chr10	97720002	97760000	+	0.000	0.000	3099
BG36390-chopped1	chr15	92320002	92360000	+	0.000	0.000	2160
BG19815-chopped1	chr21	20520002	20560000	+	0.000	0.000	3474
BG11693-chopped1	chr10	51480002	51520000	+	0.000	0.000	8169
BG33030-chopped1	chr5	157360002	157400000	+	0.000	0.000	1475
BG29623-chopped1	chr1	202760002	202800000	+	0.000	0.000	2025
BG4596-chopped1	chr8	115680002	115720000	+	0.000	0.000	4971
BG39986-chopped1	chr1	48600002	48640000	+	0.000	0.000	1631
BG25416-chopped1	chr18	64480002	64520000	+	0.000	0.000	4612
BG29096-chopped1	chr4	37360002	37400000	+	0.000	0.000	6806
BG37064-chopped1	chr10	124880002	124920000	+	0.000	0.000	5279
BG33830-chopped1	chr3	54200002	54240000	+	0.000	0.000	864
BG12367-chopped1	chr6	79880002	79920000	+	0.000	0.000	5005
BG48192-chopped1	chr3	59520002	59560000	+	0.000	0.000	1232
BG23822-chopped1	chr5	41480002	41520000	+	0.000	0.000	5081
BG22420-chopped1	chr4	155720002	155760000	+	0.000	0.000	8561
BG29896-chopped1	chr1	210520002	210560000	+	0.000	0.000	3435
BG12167-chopped1	chr4	145400002	145440000	+	0.000	0.000	777
BG20135-chopped1	chr1	190120002	190160000	+	0.000	0.000	6407
BG24260-chopped1	chr9	107800002	107840000	+	0.000	0.000	1897
BG45832-chopped1	chr4	27760002	27800000	+	0.000	0.000	4394
BG2274-chopped1	chr5	66440002	66480000	+	0.000	0.000	2583
BG3148-chopped1	chr4	99480002	99520000	+	0.000	0.000	749
BG7600-chopped1	chr1	187160002	187200000	+	0.000	0.000	5036
BG1754-chopped1	chr2	15320002	15360000	+	0.000	0.000	7637
BG36262-chopped1	chr9	122600002	122640000	+	0.000	0.000	52
BG38538-chopped1	chr5	39800002	39840000	+	0.000	0.000	5873
BG37018-chopped1	chr3	173480002	173520000	+	0.000	0.000	8295
BG14170-chopped1	chr19	24440002	24480000	+	0.000	0.000	8544
BG25816-chopped1	chr18	45080002	45120000	+	0.000	0.000	4685
BG16446-chopped1	chr8	130960002	131000000	+	0.000	0.000	1724
BG10491-chopped1	chr12	75800002	75840000	+	0.000	0.000	6518
BG34222-chopped1	chr4	188720002	188760000	+	0.000	0.000	3495
BG10927-chopped1	chr7	10680002	10720000	+	0.000	0.000	8865
BG41871-chopped1	chr4	24480002	24520000	+	0.000	0.000	7895
BG44912-chopped1	chr7	82200002	82240000	+	0.000	0.000	1504
BG33257-chopped1	chr2	143840002	143880000	+	0.000	0.000	5344
BG37382-chopped1	chr13	93840002	93880000	+	0.000	0.000	927
BG1472-chopped1	chr3	179000002	179040000	+	0.000	0.000	411
BG47190-chopped1	chr16	62280002	62320000	+	0.000	0.000	5327
BG5588-chopped1	chr10	52240002	52280000	+	0.000	0.000	7111
BG13450-chopped1	chr6	15640002	15680000	+	0.000	0.000	956
BG32737-chopped1	chr20	11520002	11560000	+	0.000	0.000	8734
BG19851-chopped1	chr4	34880002	34920000	+	0.000	0.000	1625
BG46670-chopped1	chr7	14880002	14920000	+	0.000	0.000	90
BG44385-chopped1	chr5	33720002	33760000	+	0.000	0.000	2651
BG31217-chopped1	chr3	103440002	103480000	+	0.000	0.000	7336
BG12485-chopped1	chr7	8760002	8800000	+	0.000	0.000	2880
BG30261-chopped1	chr20	14200002	14240000	+	0.000	0.000	6775
BG2146-chopped1	chr3	8800002	8840000	+	0.000	0.000	4473
BG8547-chopped1	chr3	76520002	76560000	+	0.000	0.000	2061
BG46906-chopped1	chr4	94000002	94040000	+	0.000	0.000	6574
BG14124-chopped1	chr2	216520002	216560000	+	0.000	0.000	4964
BG9312-chopped1	chr7	133600002	133640000	+	0.000	0.000	6939
BG38301-chopped1	chrX	23920002	23960000	+	0.000	0.000	5006
BG14679-chopped1	chr5	36480002	36520000	+	0.000	0.000	7909
BG19005-chopped1	chr1	50760002	50800000	+	0.000	0.000	384
BG4231-chopped1	chr4	79880002	79920000	+	0.000	0.000	9062
BG11319-chopped1	chr1	90440002	90480000	+	0.000	0.000	8770
BG13159-chopped1	chr8	90600002	90640000	+	0.000	0.000	1676
BG46824-chopped1	chr4	96520002	96560000	+	0.000	0.000	3817
BG48664-chopped1	chr16	62840002	62880000	+	0.000	0.000	8827
BG15890-chopped1	chr9	25240002	25280000	+	0.000	0.000	7129
BG43910-chopped1	chr5	64240002	64280000	+	0.000	0.000	7699
BG40223-chopped1	chr20	41960002	42000000	+	0.000	0.000	2928
BG33129-chopped1	chr18	63240002	63280000	+	0.000	0.000	4743
BG35860-chopped1	chr21	15880002	15920000	+	0.000	0.000	7559
BG33575-chopped1	chr4	91920002	91960000	+	0.000	0.000	4198
BG9585-chopped1	chr8	78240002	78280000	+	0.000	0.000	4134
