#Name (cmd = mergePeaks /t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.6/bg.clean.pos /t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.6/target.clean..pos -d given -cobound 1 -prefix /t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.6/0.267048593684198.2.tmp)	chr	start	end	strand	stat	stat2	/t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.6/target.clean..pos
BG16666-chopped1	chr6	94280002	94320000	+	0.000	0.000	6777
BG22349-chopped1	chr13	88120002	88160000	+	0.000	0.000	443
BG34442-chopped1	chr18	47720002	47760000	+	0.000	0.000	5009
BG17431-chopped1	chr7	62320002	62360000	+	0.000	0.000	623
BG38558-chopped1	chrX	30080002	30120000	+	0.000	0.000	2890
BG27794-chopped1	chr15	95120002	95160000	+	0.000	0.000	539
BG35762-chopped1	chr5	165080002	165120000	+	0.000	0.000	7168
BG24434-chopped1	chr16	62120002	62160000	+	0.000	0.000	5144
BG38803-chopped1	chr9	122920002	122960000	+	0.000	0.000	1402
BG41891-chopped1	chr1	75400002	75440000	+	0.000	0.000	5503
BG2448-chopped1	chr2	83640002	83680000	+	0.000	0.000	595
BG6573-chopped1	chr1	101080002	101120000	+	0.000	0.000	6483
BG10310-chopped1	chr3	111400002	111440000	+	0.000	0.000	5294
BG21629-chopped1	chr12	18760002	18800000	+	0.000	0.000	2343
BG33722-chopped1	chr5	110000002	110040000	+	0.000	0.000	1320
BG31437-chopped1	chr9	109440002	109480000	+	0.000	0.000	1291
BG35562-chopped1	chr10	108160002	108200000	+	0.000	0.000	7115
BG18551-chopped1	chr10	880002	920000	+	0.000	0.000	2773
BG22067-chopped1	chr13	102080002	102120000	+	0.000	0.000	89
BG29233-chopped1	chr15	35680002	35720000	+	0.000	0.000	5806
BG24789-chopped1	chr2	192240002	192280000	+	0.000	0.000	4815
BG40725-chopped1	chr3	178880002	178920000	+	0.000	0.000	3723
BG19871-chopped1	chr6	57760002	57800000	+	0.000	0.000	6083
BG5407-chopped1	chr1	82440002	82480000	+	0.000	0.000	2465
BG41163-chopped1	chr5	20520002	20560000	+	0.000	0.000	5804
BG24152-chopped1	chr8	6920002	6960000	+	0.000	0.000	5408
BG36236-chopped1	chr20	7120002	7160000	+	0.000	0.000	4978
BG19225-chopped1	chr8	133840002	133880000	+	0.000	0.000	6321
BG20909-chopped1	chr3	78400002	78440000	+	0.000	0.000	5665
BG38076-chopped1	chr4	151080002	151120000	+	0.000	0.000	680
BG4451-chopped1	chr14	32040002	32080000	+	0.000	0.000	1166
BG2166-chopped1	chr1	175280002	175320000	+	0.000	0.000	6652
BG6291-chopped1	chr1	223480002	223520000	+	0.000	0.000	335
BG30717-chopped1	chr6	125800002	125840000	+	0.000	0.000	5539
BG34842-chopped1	chr9	29600002	29640000	+	0.000	0.000	3057
BG35280-chopped1	chr4	128320002	128360000	+	0.000	0.000	3092
BG39841-chopped1	chr7	52920002	52960000	+	0.000	0.000	5998
BG9332-chopped1	chr5	145440002	145480000	+	0.000	0.000	3171
BG38321-chopped1	chr13	61560002	61600000	+	0.000	0.000	7184
BG26792-chopped1	chr16	61240002	61280000	+	0.000	0.000	5499
BG25708-chopped1	chr8	100120002	100160000	+	0.000	0.000	6437
BG29833-chopped1	chr16	72160002	72200000	+	0.000	0.000	6085
BG18178-chopped1	chr10	20120002	20160000	+	0.000	0.000	3099
BG20191-chopped1	chr3	115920002	115960000	+	0.000	0.000	1646
BG32720-chopped1	chr6	16840002	16880000	+	0.000	0.000	1641
BG26592-chopped1	chr9	10360002	10400000	+	0.000	0.000	4740
BG19825-chopped1	chr18	71400002	71440000	+	0.000	0.000	436
BG18423-chopped1	chr7	69320002	69360000	+	0.000	0.000	7119
BG24106-chopped1	chr18	65800002	65840000	+	0.000	0.000	7499
BG7765-chopped1	chr4	188360002	188400000	+	0.000	0.000	5039
BG24552-chopped1	chr12	30280002	30320000	+	0.000	0.000	2776
BG4405-chopped1	chr2	186640002	186680000	+	0.000	0.000	4251
BG19298-chopped1	chr9	6560002	6600000	+	0.000	0.000	1018
BG11939-chopped1	chr21	24360002	24400000	+	0.000	0.000	7304
BG545-chopped1	chr7	51840002	51880000	+	0.000	0.000	5010
BG12377-chopped1	chr10	83240002	83280000	+	0.000	0.000	7524
BG22185-chopped1	chr21	27760002	27800000	+	0.000	0.000	7134
BG17703-chopped1	chr5	93000002	93040000	+	0.000	0.000	3234
BG22430-chopped1	chr4	10760002	10800000	+	0.000	0.000	7589
BG28831-chopped1	chr5	35720002	35760000	+	0.000	0.000	6185
BG263-chopped1	chr3	23240002	23280000	+	0.000	0.000	7250
BG37228-chopped1	chr11	130920002	130960000	+	0.000	0.000	6783
BG7610-chopped1	chr14	32840002	32880000	+	0.000	0.000	2191
BG22230-chopped1	chr2	144640002	144680000	+	0.000	0.000	2875
BG24179-chopped1	chr12	22200002	22240000	+	0.000	0.000	7734
BG36708-chopped1	chr8	4840002	4880000	+	0.000	0.000	201
BG23104-chopped1	chr3	147920002	147960000	+	0.000	0.000	3905
BG13742-chopped1	chr1	83160002	83200000	+	0.000	0.000	3577
BG14180-chopped1	chr2	89200002	89240000	+	0.000	0.000	5483
BG37592-chopped1	chr6	135160002	135200000	+	0.000	0.000	7151
BG19061-chopped1	chr2	23880002	23920000	+	0.000	0.000	3505
BG417-chopped1	chr1	215760002	215800000	+	0.000	0.000	6251
BG6563-chopped1	chr10	85800002	85840000	+	0.000	0.000	3405
BG10300-chopped1	chr4	27720002	27760000	+	0.000	0.000	7215
BG21619-chopped1	chr5	85720002	85760000	+	0.000	0.000	2543
BG12140-chopped1	chr4	16080002	16120000	+	0.000	0.000	1693
BG41235-chopped1	chr11	106880002	106920000	+	0.000	0.000	3772
BG1482-chopped1	chr4	53200002	53240000	+	0.000	0.000	2739
BG30471-chopped1	chr2	152080002	152120000	+	0.000	0.000	4904
BG23704-chopped1	chr15	98720002	98760000	+	0.000	0.000	5383
BG5843-chopped1	chr8	137960002	138000000	+	0.000	0.000	2223
BG38066-chopped1	chr20	15640002	15680000	+	0.000	0.000	2208
BG22739-chopped1	chr10	90160002	90200000	+	0.000	0.000	6734
BG6717-chopped1	chr5	87800002	87840000	+	0.000	0.000	3032
BG2401-chopped1	chr17	68360002	68400000	+	0.000	0.000	942
BG24497-chopped1	chr3	7720002	7760000	+	0.000	0.000	1417
BG6081-chopped1	chr2	126040002	126080000	+	0.000	0.000	3227
BG6517-chopped1	chr3	22600002	22640000	+	0.000	0.000	122
BG17294-chopped1	chr2	77800002	77840000	+	0.000	0.000	2424
BG27538-chopped1	chr11	26720002	26760000	+	0.000	0.000	5043
BG35506-chopped1	chr20	10600002	10640000	+	0.000	0.000	4840
BG35179-chopped1	chr1	23400002	23440000	+	0.000	0.000	7244
BG2201-chopped1	chr15	99360002	99400000	+	0.000	0.000	3664
BG11693-chopped1	chr10	51480002	51520000	+	0.000	0.000	2985
BG29623-chopped1	chr1	202760002	202800000	+	0.000	0.000	3669
BG39986-chopped1	chr1	48600002	48640000	+	0.000	0.000	234
BG38911-chopped1	chr3	18880002	18920000	+	0.000	0.000	4194
BG38584-chopped1	chr5	82360002	82400000	+	0.000	0.000	6027
BG37064-chopped1	chr10	124880002	124920000	+	0.000	0.000	6163
BG33830-chopped1	chr3	54200002	54240000	+	0.000	0.000	2438
BG2801-chopped1	chr13	35400002	35440000	+	0.000	0.000	6079
BG33739-chopped1	chr3	110680002	110720000	+	0.000	0.000	5924
BG20135-chopped1	chr1	190120002	190160000	+	0.000	0.000	2331
BG6835-chopped1	chr4	100880002	100920000	+	0.000	0.000	820
BG23295-chopped1	chr6	53640002	53680000	+	0.000	0.000	1400
BG1754-chopped1	chr2	15320002	15360000	+	0.000	0.000	450
BG36262-chopped1	chr9	122600002	122640000	+	0.000	0.000	4736
BG19251-chopped1	chr7	126840002	126880000	+	0.000	0.000	919
BG38538-chopped1	chr5	39800002	39840000	+	0.000	0.000	5337
BG40551-chopped1	chr12	43320002	43360000	+	0.000	0.000	5940
BG14170-chopped1	chr19	24440002	24480000	+	0.000	0.000	6123
BG25816-chopped1	chr18	45080002	45120000	+	0.000	0.000	787
BG24414-chopped1	chr10	122040002	122080000	+	0.000	0.000	5325
BG34222-chopped1	chr4	188720002	188760000	+	0.000	0.000	7768
BG41871-chopped1	chr4	24480002	24520000	+	0.000	0.000	1315
BG19051-chopped1	chr11	106400002	106440000	+	0.000	0.000	838
BG37382-chopped1	chr13	93840002	93880000	+	0.000	0.000	5915
BG1472-chopped1	chr3	179000002	179040000	+	0.000	0.000	2559
BG5588-chopped1	chr10	52240002	52280000	+	0.000	0.000	4625
BG13450-chopped1	chr6	15640002	15680000	+	0.000	0.000	2632
BG19851-chopped1	chr4	34880002	34920000	+	0.000	0.000	4276
BG17566-chopped1	chr6	117080002	117120000	+	0.000	0.000	1460
BG31217-chopped1	chr3	103440002	103480000	+	0.000	0.000	705
BG31781-chopped1	chr5	154560002	154600000	+	0.000	0.000	422
BG14770-chopped1	chr6	122760002	122800000	+	0.000	0.000	1380
BG38056-chopped1	chr1	111960002	112000000	+	0.000	0.000	5259
BG30261-chopped1	chr20	14200002	14240000	+	0.000	0.000	1986
BG26854-chopped1	chr22	32520002	32560000	+	0.000	0.000	6948
BG8547-chopped1	chr3	76520002	76560000	+	0.000	0.000	3336
BG14124-chopped1	chr2	216520002	216560000	+	0.000	0.000	6919
BG37536-chopped1	chr21	20200002	20240000	+	0.000	0.000	7625
BG14679-chopped1	chr5	36480002	36520000	+	0.000	0.000	3891
BG19005-chopped1	chr1	50760002	50800000	+	0.000	0.000	5087
BG4231-chopped1	chr4	79880002	79920000	+	0.000	0.000	2620
BG36580-chopped1	chr7	87920002	87960000	+	0.000	0.000	7519
BG11319-chopped1	chr1	90440002	90480000	+	0.000	0.000	42
BG13159-chopped1	chr8	90600002	90640000	+	0.000	0.000	6964
BG15890-chopped1	chr9	25240002	25280000	+	0.000	0.000	4539
BG3266-chopped1	chr8	73040002	73080000	+	0.000	0.000	1948
BG24287-chopped1	chr1	194680002	194720000	+	0.000	0.000	6335
BG40223-chopped1	chr20	41960002	42000000	+	0.000	0.000	7246
BG9585-chopped1	chr8	78240002	78280000	+	0.000	0.000	5352
BG12439-chopped1	chr6	80000002	80040000	+	0.000	0.000	4726
BG6225-chopped1	chr5	10920002	10960000	+	0.000	0.000	3452
BG25852-chopped1	chr9	84160002	84200000	+	0.000	0.000	5833
BG31535-chopped1	chr10	87360002	87400000	+	0.000	0.000	7289
BG26290-chopped1	chr11	37560002	37600000	+	0.000	0.000	7204
BG38374-chopped1	chr4	91280002	91320000	+	0.000	0.000	5509
BG27046-chopped1	chr4	14840002	14880000	+	0.000	0.000	989
BG8865-chopped1	chr10	68560002	68600000	+	0.000	0.000	3604
BG9630-chopped1	chr1	70680002	70720000	+	0.000	0.000	5171
BG41261-chopped1	chr4	30080002	30120000	+	0.000	0.000	5879
BG16718-chopped1	chrX	122240002	122280000	+	0.000	0.000	1489
BG19323-chopped1	chr10	56880002	56920000	+	0.000	0.000	5419
BG13477-chopped1	chr8	127040002	127080000	+	0.000	0.000	7292
BG25570-chopped1	chr9	21120002	21160000	+	0.000	0.000	6128
BG7263-chopped1	chr5	90840002	90880000	+	0.000	0.000	235
BG9539-chopped1	chr1	61320002	61360000	+	0.000	0.000	3150
BG24159-chopped1	chr10	20440002	20480000	+	0.000	0.000	7399
BG28611-chopped1	chr7	149800002	149840000	+	0.000	0.000	2747
BG22765-chopped1	chr1	157960002	158000000	+	0.000	0.000	768
BG32573-chopped1	chr2	195880002	195920000	+	0.000	0.000	4801
BG1544-chopped1	chr2	126440002	126480000	+	0.000	0.000	6194
BG16882-chopped1	chr5	122920002	122960000	+	0.000	0.000	4361
BG23439-chopped1	chr1	192200002	192240000	+	0.000	0.000	6786
BG41215-chopped1	chr6	163520002	163560000	+	0.000	0.000	5727
BG24204-chopped1	chr7	134320002	134360000	+	0.000	0.000	318
BG31853-chopped1	chr6	165000002	165040000	+	0.000	0.000	1378
BG13440-chopped1	chr9	111280002	111320000	+	0.000	0.000	4189
BG38692-chopped1	chr2	87800002	87840000	+	0.000	0.000	6567
BG28238-chopped1	chr10	85560002	85600000	+	0.000	0.000	153
BG36206-chopped1	chr15	46040002	46080000	+	0.000	0.000	2298
BG29003-chopped1	chr15	52760002	52800000	+	0.000	0.000	3539
BG20998-chopped1	chr3	69520002	69560000	+	0.000	0.000	1651
BG561-chopped1	chr7	41640002	41680000	+	0.000	0.000	1422
BG25879-chopped1	chr7	70360002	70400000	+	0.000	0.000	4093
BG24804-chopped1	chr5	103320002	103360000	+	0.000	0.000	656
BG25242-chopped1	chr3	20360002	20400000	+	0.000	0.000	5433
BG27518-chopped1	chr9	26200002	26240000	+	0.000	0.000	1484
BG39611-chopped1	chr13	81560002	81600000	+	0.000	0.000	7698
BG9657-chopped1	chr1	167520002	167560000	+	0.000	0.000	3906
BG4021-chopped1	chr15	86480002	86520000	+	0.000	0.000	1912
BG13840-chopped1	chr3	62040002	62080000	+	0.000	0.000	5167
BG4576-chopped1	chr8	50160002	50200000	+	0.000	0.000	6932
BG23757-chopped1	chr3	61280002	61320000	+	0.000	0.000	5738
BG37690-chopped1	chr1	216000002	216040000	+	0.000	0.000	4148
BG94-chopped1	chr16	54960002	55000000	+	0.000	0.000	380
BG4821-chopped1	chr16	52720002	52760000	+	0.000	0.000	5514
BG11909-chopped1	chr5	166840002	166880000	+	0.000	0.000	7637
BG10953-chopped1	chr13	73720002	73760000	+	0.000	0.000	6165
BG1580-chopped1	chr15	97760002	97800000	+	0.000	0.000	2855
BG29321-chopped1	chr6	104880002	104920000	+	0.000	0.000	6661
BG35004-chopped1	chr4	173280002	173320000	+	0.000	0.000	4983
BG23475-chopped1	chr22	36320002	36360000	+	0.000	0.000	1287
BG9620-chopped1	chr13	102880002	102920000	+	0.000	0.000	6402
BG8209-chopped1	chr7	112040002	112080000	+	0.000	0.000	6914
BG20561-chopped1	chr12	128720002	128760000	+	0.000	0.000	6491
BG36879-chopped1	chr17	67680002	67720000	+	0.000	0.000	6224
BG23275-chopped1	chr18	62800002	62840000	+	0.000	0.000	7211
BG16508-chopped1	chr3	76600002	76640000	+	0.000	0.000	357
BG13712-chopped1	chr1	60840002	60880000	+	0.000	0.000	1649
BG23520-chopped1	chr4	56000002	56040000	+	0.000	0.000	1720
BG34839-chopped1	chr8	92080002	92120000	+	0.000	0.000	6955
BG26234-chopped1	chr3	148400002	148440000	+	0.000	0.000	4547
BG6533-chopped1	chr21	23800002	23840000	+	0.000	0.000	7816
BG28956-chopped1	chr5	87040002	87080000	+	0.000	0.000	5754
BG36597-chopped1	chr2	193640002	193680000	+	0.000	0.000	6745
BG23320-chopped1	chr14	82040002	82080000	+	0.000	0.000	6700
BG6088-chopped1	chr15	35600002	35640000	+	0.000	0.000	322
BG23429-chopped1	chr2	223320002	223360000	+	0.000	0.000	4732
BG39638-chopped1	chr5	157400002	157440000	+	0.000	0.000	243
BG2208-chopped1	chr1	80680002	80720000	+	0.000	0.000	4333
BG27354-chopped1	chr20	11680002	11720000	+	0.000	0.000	6162
BG16590-chopped1	chr15	49320002	49360000	+	0.000	0.000	134
BG8091-chopped1	chr8	130200002	130240000	+	0.000	0.000	385
BG8527-chopped1	chr2	216600002	216640000	+	0.000	0.000	4721
BG13785-chopped1	chr4	190440002	190480000	+	0.000	0.000	2933
BG33837-chopped1	chr4	139560002	139600000	+	0.000	0.000	6920
BG13139-chopped1	chr13	102160002	102200000	+	0.000	0.000	7120
BG25232-chopped1	chr17	12960002	13000000	+	0.000	0.000	5472
BG20788-chopped1	chr3	62360002	62400000	+	0.000	0.000	5716
BG351-chopped1	chr1	204760002	204800000	+	0.000	0.000	7037
BG29348-chopped1	chr8	50120002	50160000	+	0.000	0.000	773
BG18911-chopped1	chr9	20320002	20360000	+	0.000	0.000	2699
BG36360-chopped1	chr4	64680002	64720000	+	0.000	0.000	5908
BG17064-chopped1	chr8	138440002	138480000	+	0.000	0.000	2355
BG8691-chopped1	chr11	36960002	37000000	+	0.000	0.000	5326
BG27872-chopped1	chr10	16040002	16080000	+	0.000	0.000	5985
BG14704-chopped1	chr11	13160002	13200000	+	0.000	0.000	1623
BG35395-chopped1	chr12	65560002	65600000	+	0.000	0.000	6758
BG28628-chopped1	chr8	61040002	61080000	+	0.000	0.000	560
BG5886-chopped1	chr6	132560002	132600000	+	0.000	0.000	3061
BG2090-chopped1	chr7	128920002	128960000	+	0.000	0.000	920
BG2526-chopped1	chr11	37880002	37920000	+	0.000	0.000	7308
BG29066-chopped1	chr5	91000002	91040000	+	0.000	0.000	203
BG34875-chopped1	chr6	101200002	101240000	+	0.000	0.000	3345
BG25832-chopped1	chr8	62840002	62880000	+	0.000	0.000	2339
BG15579-chopped1	chr3	174040002	174080000	+	0.000	0.000	4931
BG37480-chopped1	chr5	153120002	153160000	+	0.000	0.000	6881
BG10498-chopped1	chr11	131320002	131360000	+	0.000	0.000	6470
BG16899-chopped1	chr11	133440002	133480000	+	0.000	0.000	7500
BG19058-chopped1	chr12	45360002	45400000	+	0.000	0.000	1648
BG33273-chopped1	chr2	169840002	169880000	+	0.000	0.000	5581
BG7325-chopped1	chr7	12400002	12440000	+	0.000	0.000	2189
BG18538-chopped1	chr7	134880002	134920000	+	0.000	0.000	2178
BG22827-chopped1	chr13	93760002	93800000	+	0.000	0.000	2710
BG30468-chopped1	chr10	65240002	65280000	+	0.000	0.000	6838
BG4084-chopped1	chr4	15840002	15880000	+	0.000	0.000	6827
BG17582-chopped1	chr11	103360002	103400000	+	0.000	0.000	4165
BG1279-chopped1	chr17	21320002	21360000	+	0.000	0.000	544
BG22745-chopped1	chr1	76760002	76800000	+	0.000	0.000	5342
BG34829-chopped1	chr12	73080002	73120000	+	0.000	0.000	3778
BG17818-chopped1	chr5	133360002	133400000	+	0.000	0.000	3517
BG19658-chopped1	chr2	66160002	66200000	+	0.000	0.000	22
BG29711-chopped1	chr3	145960002	146000000	+	0.000	0.000	863
BG3282-chopped1	chr3	174000002	174040000	+	0.000	0.000	1426
BG10261-chopped1	chr14	24720002	24760000	+	0.000	0.000	1486
BG24630-chopped1	chr1	96120002	96160000	+	0.000	0.000	6696
BG17536-chopped1	chr14	86400002	86440000	+	0.000	0.000	2722
BG19376-chopped1	chr3	42520002	42560000	+	0.000	0.000	7694
BG11581-chopped1	chr1	86520002	86560000	+	0.000	0.000	7271
BG18856-chopped1	chr3	69040002	69080000	+	0.000	0.000	4084
BG30231-chopped1	chr3	66560002	66600000	+	0.000	0.000	1718
BG13220-chopped1	chr6	114760002	114800000	+	0.000	0.000	3110
BG8081-chopped1	chr8	79880002	79920000	+	0.000	0.000	3461
BG17336-chopped1	chr9	85120002	85160000	+	0.000	0.000	3682
BG10415-chopped1	chr5	166480002	166520000	+	0.000	0.000	4602
BG12255-chopped1	chr8	128920002	128960000	+	0.000	0.000	3902
BG13020-chopped1	chr18	63560002	63600000	+	0.000	0.000	6681
BG19094-chopped1	chr13	78440002	78480000	+	0.000	0.000	2728
BG27062-chopped1	chr4	27200002	27240000	+	0.000	0.000	7442
BG40394-chopped1	chr20	10240002	10280000	+	0.000	0.000	1025
BG34065-chopped1	chr7	15200002	15240000	+	0.000	0.000	3305
BG38190-chopped1	chr3	189800002	189840000	+	0.000	0.000	3124
BG14895-chopped1	chr12	42240002	42280000	+	0.000	0.000	5958
BG2280-chopped1	chr9	24040002	24080000	+	0.000	0.000	3016
BG4556-chopped1	chr9	83640002	83680000	+	0.000	0.000	7608
BG25904-chopped1	chr7	124760002	124800000	+	0.000	0.000	5418
BG25577-chopped1	chr13	70360002	70400000	+	0.000	0.000	4648
BG7161-chopped1	chr2	68200002	68240000	+	0.000	0.000	1807
BG18374-chopped1	chr11	103600002	103640000	+	0.000	0.000	1665
BG28618-chopped1	chr3	189120002	189160000	+	0.000	0.000	1686
BG33991-chopped1	chr2	226400002	226440000	+	0.000	0.000	7594
BG36150-chopped1	chr12	79200002	79240000	+	0.000	0.000	3198
BG8035-chopped1	chr14	97160002	97200000	+	0.000	0.000	3387
BG25377-chopped1	chr2	220760002	220800000	+	0.000	0.000	1317
BG16334-chopped1	chr17	70240002	70280000	+	0.000	0.000	6721
BG39746-chopped1	chr6	100160002	100200000	+	0.000	0.000	3553
BG7961-chopped1	chr5	68080002	68120000	+	0.000	0.000	2271
BG34665-chopped1	chr2	214320002	214360000	+	0.000	0.000	3497
BG37379-chopped1	chr3	79360002	79400000	+	0.000	0.000	5873
BG5921-chopped1	chr2	29480002	29520000	+	0.000	0.000	2119
BG12573-chopped1	chr4	177720002	177760000	+	0.000	0.000	5888
BG14849-chopped1	chr3	74040002	74080000	+	0.000	0.000	2795
BG18974-chopped1	chr8	34200002	34240000	+	0.000	0.000	6191
BG9400-chopped1	chr2	89520002	89560000	+	0.000	0.000	4809
BG37624-chopped1	chr9	9960002	10000000	+	0.000	0.000	4545
BG21215-chopped1	chr2	125640002	125680000	+	0.000	0.000	1808
BG40066-chopped1	chr8	58120002	58160000	+	0.000	0.000	5070
BG19648-chopped1	chr1	193280002	193320000	+	0.000	0.000	4847
BG568-chopped1	chr7	107240002	107280000	+	0.000	0.000	1539
BG37097-chopped1	chr4	79640002	79680000	+	0.000	0.000	3959
BG14567-chopped1	chr6	64560002	64600000	+	0.000	0.000	2809
BG18692-chopped1	chr13	62440002	62480000	+	0.000	0.000	6460
BG9755-chopped1	chr6	136880002	136920000	+	0.000	0.000	796
BG37979-chopped1	chr12	62120002	62160000	+	0.000	0.000	6448
BG32343-chopped1	chr3	96200002	96240000	+	0.000	0.000	4454
BG4228-chopped1	chr2	223360002	223400000	+	0.000	0.000	6647
BG16206-chopped1	chr9	5920002	5960000	+	0.000	0.000	5824
BG39618-chopped1	chr2	189760002	189800000	+	0.000	0.000	2576
BG23855-chopped1	chr14	43280002	43320000	+	0.000	0.000	6545
BG33663-chopped1	chr3	111160002	111200000	+	0.000	0.000	2081
BG17526-chopped1	chr3	116480002	116520000	+	0.000	0.000	5884
BG36377-chopped1	chr8	106120002	106160000	+	0.000	0.000	4490
BG25049-chopped1	chr2	39960002	40000000	+	0.000	0.000	5957
BG22253-chopped1	chr12	82960002	83000000	+	0.000	0.000	5207
BG18846-chopped1	chr10	20040002	20080000	+	0.000	0.000	4571
BG24529-chopped1	chr3	69080002	69120000	+	0.000	0.000	3014
BG26369-chopped1	chr18	36520002	36560000	+	0.000	0.000	742
BG1032-chopped1	chr3	178560002	178600000	+	0.000	0.000	6679
BG37942-chopped1	chr3	159560002	159600000	+	0.000	0.000	6771
BG20213-chopped1	chr6	165360002	165400000	+	0.000	0.000	3241
BG26614-chopped1	chr7	147440002	147480000	+	0.000	0.000	7171
BG20768-chopped1	chr17	40320002	40360000	+	0.000	0.000	1997
BG17690-chopped1	chr13	48560002	48600000	+	0.000	0.000	3396
BG16606-chopped1	chr18	51360002	51400000	+	0.000	0.000	6711
BG28372-chopped1	chr18	37560002	37600000	+	0.000	0.000	1716
BG17044-chopped1	chr4	157920002	157960000	+	0.000	0.000	4964
BG5948-chopped1	chr5	163640002	163680000	+	0.000	0.000	301
BG11525-chopped1	chr7	48320002	48360000	+	0.000	0.000	7757
BG17926-chopped1	chr9	85720002	85760000	+	0.000	0.000	751
BG16524-chopped1	chr12	72160002	72200000	+	0.000	0.000	6986
BG35375-chopped1	chr11	88240002	88280000	+	0.000	0.000	5703
BG18364-chopped1	chr1	174360002	174400000	+	0.000	0.000	6865
BG22207-chopped1	chr5	94560002	94600000	+	0.000	0.000	6233
BG34300-chopped1	chr17	52200002	52240000	+	0.000	0.000	4922
BG32015-chopped1	chr7	31280002	31320000	+	0.000	0.000	75
BG5866-chopped1	chr2	214520002	214560000	+	0.000	0.000	7686
BG40538-chopped1	chr4	29600002	29640000	+	0.000	0.000	3464
BG23091-chopped1	chr12	44520002	44560000	+	0.000	0.000	2361
BG29492-chopped1	chr5	92040002	92080000	+	0.000	0.000	212
BG14930-chopped1	chr3	97680002	97720000	+	0.000	0.000	1714
BG34655-chopped1	chr4	19040002	19080000	+	0.000	0.000	4548
BG13519-chopped1	chr10	58840002	58880000	+	0.000	0.000	6427
BG21051-chopped1	chr21	26720002	26760000	+	0.000	0.000	2640
BG1350-chopped1	chr5	5280002	5320000	+	0.000	0.000	7121
BG22371-chopped1	chr8	68880002	68920000	+	0.000	0.000	5523
BG2224-chopped1	chr15	35000002	35040000	+	0.000	0.000	6125
BG8625-chopped1	chr3	41720002	41760000	+	0.000	0.000	881
BG25085-chopped1	chr10	111520002	111560000	+	0.000	0.000	798
BG33053-chopped1	chr10	50520002	50560000	+	0.000	0.000	3008
BG35329-chopped1	chr11	40160002	40200000	+	0.000	0.000	1659
BG10523-chopped1	chr8	20200002	20240000	+	0.000	0.000	5919
BG28126-chopped1	chr6	166080002	166120000	+	0.000	0.000	3858
BG16924-chopped1	chr20	41920002	41960000	+	0.000	0.000	5410
BG16597-chopped1	chr1	184440002	184480000	+	0.000	0.000	4566
BG15077-chopped1	chr13	108240002	108280000	+	0.000	0.000	3238
BG36649-chopped1	chr9	7400002	7440000	+	0.000	0.000	1835
BG21651-chopped1	chr4	53000002	53040000	+	0.000	0.000	6001
BG16397-chopped1	chr14	87280002	87320000	+	0.000	0.000	6056
BG37969-chopped1	chr4	47160002	47200000	+	0.000	0.000	3214
BG28926-chopped1	chr9	22680002	22720000	+	0.000	0.000	6122
BG3899-chopped1	chr1	98800002	98840000	+	0.000	0.000	6535
BG32888-chopped1	chr4	75600002	75640000	+	0.000	0.000	6985
BG26004-chopped1	chr8	82880002	82920000	+	0.000	0.000	5429
BG25685-chopped1	chr5	165640002	165680000	+	0.000	0.000	4522
BG12081-chopped1	chr8	133800002	133840000	+	0.000	0.000	7788
BG40656-chopped1	chr5	88840002	88880000	+	0.000	0.000	3584
BG9463-chopped1	chr7	10800002	10840000	+	0.000	0.000	1468
BG15040-chopped1	chr5	66240002	66280000	+	0.000	0.000	2733
BG4818-chopped1	chr6	123440002	123480000	+	0.000	0.000	1753
BG21278-chopped1	chr14	70360002	70400000	+	0.000	0.000	5016
BG1022-chopped1	chr12	125960002	126000000	+	0.000	0.000	4943
BG29964-chopped1	chr2	146960002	147000000	+	0.000	0.000	7273
BG12235-chopped1	chr1	240520002	240560000	+	0.000	0.000	2155
BG7423-chopped1	chr11	51360002	51400000	+	0.000	0.000	1416
BG3862-chopped1	chr2	146040002	146080000	+	0.000	0.000	4210
BG13555-chopped1	chr3	83760002	83800000	+	0.000	0.000	2031
BG4618-chopped1	chr14	33040002	33080000	+	0.000	0.000	2680
BG28999-chopped1	chr5	39000002	39040000	+	0.000	0.000	5677
BG15395-chopped1	chr7	68200002	68240000	+	0.000	0.000	3510
BG31331-chopped1	chr4	132240002	132280000	+	0.000	0.000	3204
BG27924-chopped1	chr3	173680002	173720000	+	0.000	0.000	7685
BG25639-chopped1	chr12	66440002	66480000	+	0.000	0.000	3413
BG33171-chopped1	chr1	245560002	245600000	+	0.000	0.000	4182
BG38170-chopped1	chr17	67960002	68000000	+	0.000	0.000	7818
BG14875-chopped1	chr18	68880002	68920000	+	0.000	0.000	2007
BG11515-chopped1	chr9	24240002	24280000	+	0.000	0.000	3508
BG6376-chopped1	chr11	134120002	134160000	+	0.000	0.000	930
BG9417-chopped1	chr6	102160002	102200000	+	0.000	0.000	4030
