#Name (cmd = mergePeaks /t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.8/bg.clean.pos /t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.8/target.clean..pos -d given -cobound 1 -prefix /t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.8/0.328787253777595.2.tmp)	chr	start	end	strand	stat	stat2	/t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.8/target.clean..pos
BG15658-chopped1	chr5	18320002	18360000	+	0.000	0.000	9979
BG40637-chopped1	chr11	87520002	87560000	+	0.000	0.000	8794
BG44762-chopped1	chr6	165480002	165520000	+	0.000	0.000	2842
BG54570-chopped1	chr2	140160002	140200000	+	0.000	0.000	6390
BG33434-chopped1	chr6	86480002	86520000	+	0.000	0.000	3420
BG5319-chopped1	chr7	67840002	67880000	+	0.000	0.000	5649
BG12862-chopped1	chr13	87400002	87440000	+	0.000	0.000	665
BG15021-chopped1	chr3	164880002	164920000	+	0.000	0.000	5546
BG10577-chopped1	chr13	104560002	104600000	+	0.000	0.000	3400
BG9999-chopped1	chr21	22320002	22360000	+	0.000	0.000	4830
BG1003-chopped1	chr10	54840002	54880000	+	0.000	0.000	9645
BG43160-chopped1	chr5	91200002	91240000	+	0.000	0.000	3779
BG54479-chopped1	chr14	96320002	96360000	+	0.000	0.000	2964
BG45436-chopped1	chr11	96960002	97000000	+	0.000	0.000	10365
BG3398-chopped1	chr2	149120002	149160000	+	0.000	0.000	2110
BG55244-chopped1	chr17	66840002	66880000	+	0.000	0.000	2060
BG4163-chopped1	chr3	3560002	3600000	+	0.000	0.000	893
BG53850-chopped1	chr4	180320002	180360000	+	0.000	0.000	7777
BG32387-chopped1	chr7	126960002	127000000	+	0.000	0.000	9480
BG8724-chopped1	chr8	134960002	135000000	+	0.000	0.000	6470
BG36948-chopped1	chr8	111200002	111240000	+	0.000	0.000	9236
BG27905-chopped1	chr18	51400002	51440000	+	0.000	0.000	6574
BG50163-chopped1	chr5	65440002	65480000	+	0.000	0.000	10234
BG2878-chopped1	chr5	164040002	164080000	+	0.000	0.000	8374
BG54724-chopped1	chr1	202640002	202680000	+	0.000	0.000	326
BG48596-chopped1	chr3	81200002	81240000	+	0.000	0.000	6576
BG45236-chopped1	chr11	78640002	78680000	+	0.000	0.000	9622
BG1358-chopped1	chr15	37440002	37480000	+	0.000	0.000	8753
BG5919-chopped1	chr10	45720002	45760000	+	0.000	0.000	2847
BG32632-chopped1	chr5	38960002	39000000	+	0.000	0.000	2009
BG102-chopped1	chr8	133880002	133920000	+	0.000	0.000	8309
BG15621-chopped1	chr12	29000002	29040000	+	0.000	0.000	2752
BG17461-chopped1	chr6	76960002	77000000	+	0.000	0.000	432
BG31112-chopped1	chr5	90120002	90160000	+	0.000	0.000	6839
BG10540-chopped1	chr4	166400002	166440000	+	0.000	0.000	7230
BG10095-chopped1	chr8	118400002	118440000	+	0.000	0.000	4647
BG18781-chopped1	chr14	55680002	55720000	+	0.000	0.000	2372
BG43760-chopped1	chr2	125040002	125080000	+	0.000	0.000	2476
BG32432-chopped1	chrX	119960002	120000000	+	0.000	0.000	6774
BG42240-chopped1	chr1	149960002	150000000	+	0.000	0.000	3073
BG33306-chopped1	chr7	126720002	126760000	+	0.000	0.000	10333
BG32987-chopped1	chr9	75600002	75640000	+	0.000	0.000	1567
BG35146-chopped1	chr15	26680002	26720000	+	0.000	0.000	6919
BG43114-chopped1	chr18	52520002	52560000	+	0.000	0.000	7951
BG42795-chopped1	chr9	22240002	22280000	+	0.000	0.000	3024
BG49515-chopped1	chr2	230560002	230600000	+	0.000	0.000	10191
BG33752-chopped1	chr2	233720002	233760000	+	0.000	0.000	1654
BG5637-chopped1	chr11	29960002	30000000	+	0.000	0.000	2232
BG12616-chopped1	chr1	195600002	195640000	+	0.000	0.000	1917
BG12289-chopped1	chr10	25680002	25720000	+	0.000	0.000	4889
BG43560-chopped1	chr8	91560002	91600000	+	0.000	0.000	6867
BG38751-chopped1	chr2	213600002	213640000	+	0.000	0.000	638
BG53804-chopped1	chr9	109040002	109080000	+	0.000	0.000	7116
BG28498-chopped1	chr3	104800002	104840000	+	0.000	0.000	2963
BG19455-chopped1	chr1	174680002	174720000	+	0.000	0.000	3243
BG4681-chopped1	chr4	112480002	112520000	+	0.000	0.000	3268
BG52402-chopped1	chr4	156640002	156680000	+	0.000	0.000	9840
BG50117-chopped1	chr12	77680002	77720000	+	0.000	0.000	395
BG37231-chopped1	chr8	70440002	70480000	+	0.000	0.000	5190
BG13936-chopped1	chr2	119360002	119400000	+	0.000	0.000	4589
BG21577-chopped1	chr3	156680002	156720000	+	0.000	0.000	4284
BG47148-chopped1	chr11	79920002	79960000	+	0.000	0.000	3046
BG31385-chopped1	chr1	72560002	72600000	+	0.000	0.000	7336
BG9562-chopped1	chr10	24680002	24720000	+	0.000	0.000	10034
BG20057-chopped1	chr5	14520002	14560000	+	0.000	0.000	4632
BG24618-chopped1	chr13	83040002	83080000	+	0.000	0.000	4271
BG36711-chopped1	chr20	53120002	53160000	+	0.000	0.000	5038
BG34099-chopped1	chr13	37040002	37080000	+	0.000	0.000	4384
BG81-chopped1	chr3	70200002	70240000	+	0.000	0.000	3062
BG17415-chopped1	chr8	116000002	116040000	+	0.000	0.000	1371
BG11569-chopped1	chr1	194880002	194920000	+	0.000	0.000	1618
BG21377-chopped1	chr11	23880002	23920000	+	0.000	0.000	461
BG52757-chopped1	chr7	45280002	45320000	+	0.000	0.000	5155
BG1676-chopped1	chr6	166240002	166280000	+	0.000	0.000	6340
BG28543-chopped1	chr17	68720002	68760000	+	0.000	0.000	2055
BG36184-chopped1	chr7	116280002	116320000	+	0.000	0.000	5039
BG27141-chopped1	chr9	73560002	73600000	+	0.000	0.000	4684
BG49033-chopped1	chr9	122640002	122680000	+	0.000	0.000	10293
BG31985-chopped1	chr18	72760002	72800000	+	0.000	0.000	4249
BG10849-chopped1	chr10	55880002	55920000	+	0.000	0.000	5107
BG38705-chopped1	chr11	37240002	37280000	+	0.000	0.000	9733
BG20657-chopped1	chr1	162960002	163000000	+	0.000	0.000	1075
BG11614-chopped1	chr3	360002	400000	+	0.000	0.000	1471
BG46228-chopped1	chr9	120840002	120880000	+	0.000	0.000	5425
BG21095-chopped1	chr10	58480002	58520000	+	0.000	0.000	10182
BG42667-chopped1	chr1	221600002	221640000	+	0.000	0.000	5848
BG25656-chopped1	chr11	110720002	110760000	+	0.000	0.000	5271
BG5400-chopped1	chr4	47800002	47840000	+	0.000	0.000	192
BG775-chopped1	chr11	50120002	50160000	+	0.000	0.000	7065
BG45272-chopped1	chr7	82320002	82360000	+	0.000	0.000	9293
BG1394-chopped1	chr3	142960002	143000000	+	0.000	0.000	7660
BG30710-chopped1	chr5	160040002	160080000	+	0.000	0.000	1519
BG30819-chopped1	chr5	67720002	67760000	+	0.000	0.000	3214
BG48313-chopped1	chr3	82880002	82920000	+	0.000	0.000	1499
BG34944-chopped1	chr11	28680002	28720000	+	0.000	0.000	1542
BG21340-chopped1	chr2	7120002	7160000	+	0.000	0.000	8780
BG36784-chopped1	chr7	90040002	90080000	+	0.000	0.000	7005
BG129-chopped1	chr13	39560002	39600000	+	0.000	0.000	5249
BG33424-chopped1	chrX	15160002	15200000	+	0.000	0.000	9463
BG5309-chopped1	chr6	29480002	29520000	+	0.000	0.000	89
BG33097-chopped1	chr18	39840002	39880000	+	0.000	0.000	2183
BG16413-chopped1	chr7	62360002	62400000	+	0.000	0.000	5415
BG39825-chopped1	chr5	4920002	4960000	+	0.000	0.000	6101
BG10567-chopped1	chr13	102760002	102800000	+	0.000	0.000	5779
BG41947-chopped1	chr13	73120002	73160000	+	0.000	0.000	9192
BG30183-chopped1	chrX	34560002	34600000	+	0.000	0.000	7706
BG6193-chopped1	chr12	129760002	129800000	+	0.000	0.000	8515
BG8469-chopped1	chr5	109440002	109480000	+	0.000	0.000	9584
BG40427-chopped1	chr3	176520002	176560000	+	0.000	0.000	5606
BG44552-chopped1	chr5	4800002	4840000	+	0.000	0.000	374
BG23089-chopped1	chr3	169320002	169360000	+	0.000	0.000	3916
BG18171-chopped1	chr9	21200002	21240000	+	0.000	0.000	8814
BG39298-chopped1	chr2	88840002	88880000	+	0.000	0.000	1108
BG3715-chopped1	chr10	115000002	115040000	+	0.000	0.000	955
BG15366-chopped1	chr2	2560002	2600000	+	0.000	0.000	442
BG38778-chopped1	chr12	41920002	41960000	+	0.000	0.000	9423
BG46746-chopped1	chr6	97040002	97080000	+	0.000	0.000	10024
BG33142-chopped1	chr3	37320002	37360000	+	0.000	0.000	8693
BG729-chopped1	chr3	21520002	21560000	+	0.000	0.000	1883
BG39543-chopped1	chr11	57600002	57640000	+	0.000	0.000	2707
BG47511-chopped1	chr3	112920002	112960000	+	0.000	0.000	3333
BG3633-chopped1	chr12	82360002	82400000	+	0.000	0.000	84
BG16686-chopped1	chr8	64320002	64360000	+	0.000	0.000	8783
BG51909-chopped1	chr4	165280002	165320000	+	0.000	0.000	8284
BG32177-chopped1	chr15	38560002	38600000	+	0.000	0.000	7700
BG8187-chopped1	chr8	92240002	92280000	+	0.000	0.000	8429
BG19727-chopped1	chr4	74520002	74560000	+	0.000	0.000	3151
BG46546-chopped1	chr9	76440002	76480000	+	0.000	0.000	5307
BG52793-chopped1	chr4	175720002	175760000	+	0.000	0.000	4925
BG16486-chopped1	chr9	111240002	111280000	+	0.000	0.000	8616
BG24454-chopped1	chr6	116960002	117000000	+	0.000	0.000	5736
BG3988-chopped1	chr3	116360002	116400000	+	0.000	0.000	4034
BG34262-chopped1	chr7	109160002	109200000	+	0.000	0.000	5928
BG38823-chopped1	chr11	39360002	39400000	+	0.000	0.000	7382
BG4753-chopped1	chr4	150720002	150760000	+	0.000	0.000	5448
BG52147-chopped1	chr11	111280002	111320000	+	0.000	0.000	10153
BG16731-chopped1	chr20	24560002	24600000	+	0.000	0.000	3669
BG7467-chopped1	chr12	72440002	72480000	+	0.000	0.000	8324
BG1948-chopped1	chr8	33680002	33720000	+	0.000	0.000	7403
BG17605-chopped1	chr2	190240002	190280000	+	0.000	0.000	8386
BG27413-chopped1	chr21	29960002	30000000	+	0.000	0.000	3678
BG6947-chopped1	chr3	106640002	106680000	+	0.000	0.000	9784
BG41619-chopped1	chr16	80680002	80720000	+	0.000	0.000	6192
BG17078-chopped1	chr14	59560002	59600000	+	0.000	0.000	1308
BG23652-chopped1	chr3	96040002	96080000	+	0.000	0.000	9750
BG7185-chopped1	chr11	48480002	48520000	+	0.000	0.000	4942
BG36174-chopped1	chr9	119920002	119960000	+	0.000	0.000	1929
BG24972-chopped1	chr11	30000002	30040000	+	0.000	0.000	5557
BG29407-chopped1	chr21	25200002	25240000	+	0.000	0.000	9928
BG8832-chopped1	chr3	96160002	96200000	+	0.000	0.000	9054
BG15484-chopped1	chr8	73440002	73480000	+	0.000	0.000	3601
BG33260-chopped1	chr16	54800002	54840000	+	0.000	0.000	10352
BG37821-chopped1	chr2	6840002	6880000	+	0.000	0.000	5179
BG37494-chopped1	chr9	14720002	14760000	+	0.000	0.000	8178
BG30900-chopped1	chr6	28280002	28320000	+	0.000	0.000	8601
BG11604-chopped1	chr14	103840002	103880000	+	0.000	0.000	734
BG11277-chopped1	chr11	104040002	104080000	+	0.000	0.000	4312
BG44824-chopped1	chr1	22400002	22440000	+	0.000	0.000	4913
BG18443-chopped1	chr11	86280002	86320000	+	0.000	0.000	6908
BG9070-chopped1	chr3	119800002	119840000	+	0.000	0.000	10039
BG43422-chopped1	chr6	95440002	95480000	+	0.000	0.000	1172
BG9179-chopped1	chr6	91360002	91400000	+	0.000	0.000	10358
BG24126-chopped1	chr7	110800002	110840000	+	0.000	0.000	8577
BG49823-chopped1	chr4	34480002	34520000	+	0.000	0.000	2074
BG22732-chopped1	chr4	137640002	137680000	+	0.000	0.000	9251
BG30373-chopped1	chr14	67520002	67560000	+	0.000	0.000	809
BG32649-chopped1	chr12	31280002	31320000	+	0.000	0.000	9647
BG40181-chopped1	chr11	106680002	106720000	+	0.000	0.000	3864
BG15638-chopped1	chr15	35720002	35760000	+	0.000	0.000	6726
BG40617-chopped1	chr18	25160002	25200000	+	0.000	0.000	7415
BG25446-chopped1	chr5	102880002	102920000	+	0.000	0.000	2218
BG29571-chopped1	chr11	87080002	87120000	+	0.000	0.000	585
BG54550-chopped1	chr4	152320002	152360000	+	0.000	0.000	3654
BG48858-chopped1	chr12	23080002	23120000	+	0.000	0.000	8900
BG39815-chopped1	chr11	130960002	131000000	+	0.000	0.000	7475
BG26211-chopped1	chr2	29120002	29160000	+	0.000	0.000	7957
BG49296-chopped1	chr2	144320002	144360000	+	0.000	0.000	2533
BG36128-chopped1	chr3	93960002	94000000	+	0.000	0.000	2036
BG16958-chopped1	chr18	41840002	41880000	+	0.000	0.000	2877
BG7585-chopped1	chr11	100200002	100240000	+	0.000	0.000	1754
BG41937-chopped1	chr10	107880002	107920000	+	0.000	0.000	3074
BG51745-chopped1	chr5	140680002	140720000	+	0.000	0.000	6362
BG6183-chopped1	chr10	132280002	132320000	+	0.000	0.000	10092
BG55870-chopped1	chr9	123200002	123240000	+	0.000	0.000	4464
BG13162-chopped1	chr7	117040002	117080000	+	0.000	0.000	9791
BG34734-chopped1	chr11	101680002	101720000	+	0.000	0.000	8891
BG10802-chopped1	chr1	189600002	189640000	+	0.000	0.000	4220
BG33769-chopped1	chr10	54960002	55000000	+	0.000	0.000	6170
BG19481-chopped1	chr2	37000002	37040000	+	0.000	0.000	3820
BG38768-chopped1	chr4	168840002	168880000	+	0.000	0.000	4970
BG8259-chopped1	chr4	190080002	190120000	+	0.000	0.000	4652
BG13962-chopped1	chr14	59680002	59720000	+	0.000	0.000	4537
BG16121-chopped1	chr11	4200002	4240000	+	0.000	0.000	5162
BG40781-chopped1	chr2	178600002	178640000	+	0.000	0.000	492
BG23770-chopped1	chr20	7880002	7920000	+	0.000	0.000	6887
BG16676-chopped1	chr3	84320002	84360000	+	0.000	0.000	3230
BG43822-chopped1	chr1	225080002	225120000	+	0.000	0.000	8628
BG8504-chopped1	chr12	77960002	78000000	+	0.000	0.000	9001
BG55579-chopped1	chr5	54200002	54240000	+	0.000	0.000	738
BG30773-chopped1	chr2	34240002	34280000	+	0.000	0.000	1137
BG2658-chopped1	chr18	37480002	37520000	+	0.000	0.000	8552
BG6783-chopped1	chr13	51640002	51680000	+	0.000	0.000	266
BG41455-chopped1	chr3	115560002	115600000	+	0.000	0.000	3202
BG20319-chopped1	chr11	26520002	26560000	+	0.000	0.000	675
BG51263-chopped1	chr4	130200002	130240000	+	0.000	0.000	747
BG47856-chopped1	chr8	130840002	130880000	+	0.000	0.000	9066
BG13116-chopped1	chr5	119000002	119040000	+	0.000	0.000	10193
BG38813-chopped1	chr7	134560002	134600000	+	0.000	0.000	3371
BG53539-chopped1	chr1	77840002	77880000	+	0.000	0.000	4931
BG18115-chopped1	chr18	37880002	37920000	+	0.000	0.000	4293
BG10320-chopped1	chr18	4280002	4320000	+	0.000	0.000	7995
BG21639-chopped1	chr21	19080002	19120000	+	0.000	0.000	8670
BG1056-chopped1	chr3	25160002	25200000	+	0.000	0.000	1336
BG9297-chopped1	chr12	14080002	14120000	+	0.000	0.000	1581
BG49941-chopped1	chr14	97000002	97040000	+	0.000	0.000	1942
BG20683-chopped1	chr4	144360002	144400000	+	0.000	0.000	9471
BG42129-chopped1	chr19	27920002	27960000	+	0.000	0.000	7846
BG30491-chopped1	chr12	14640002	14680000	+	0.000	0.000	3982
BG19881-chopped1	chr7	7120002	7160000	+	0.000	0.000	4862
BG23397-chopped1	chr4	137440002	137480000	+	0.000	0.000	7213
BG41173-chopped1	chr15	98160002	98200000	+	0.000	0.000	8636
BG28723-chopped1	chr3	111840002	111880000	+	0.000	0.000	6580
BG47901-chopped1	chr6	91240002	91280000	+	0.000	0.000	825
BG55542-chopped1	chr5	54280002	54320000	+	0.000	0.000	6113
BG53257-chopped1	chr11	108560002	108600000	+	0.000	0.000	2545
BG11440-chopped1	chr1	159560002	159600000	+	0.000	0.000	300
BG155-chopped1	chr14	85600002	85640000	+	0.000	0.000	8570
BG15674-chopped1	chr4	188240002	188280000	+	0.000	0.000	4151
BG37011-chopped1	chr9	92240002	92280000	+	0.000	0.000	9906
BG13389-chopped1	chr5	39560002	39600000	+	0.000	0.000	7730
BG42493-chopped1	chr14	87920002	87960000	+	0.000	0.000	4835
BG1101-chopped1	chr10	54760002	54800000	+	0.000	0.000	9157
BG44769-chopped1	chr3	188720002	188760000	+	0.000	0.000	712
BG10029-chopped1	chr5	120240002	120280000	+	0.000	0.000	5403
BG37566-chopped1	chr4	158840002	158880000	+	0.000	0.000	8739
BG10920-chopped1	chr19	57320002	57360000	+	0.000	0.000	5696
BG51217-chopped1	chr6	122440002	122480000	+	0.000	0.000	9540
BG22677-chopped1	chr8	127280002	127320000	+	0.000	0.000	7070
BG2421-chopped1	chr5	145160002	145200000	+	0.000	0.000	2106
BG30645-chopped1	chr8	49960002	50000000	+	0.000	0.000	3553
BG8495-chopped1	chr4	103200002	103240000	+	0.000	0.000	6746
BG5135-chopped1	chr13	36160002	36200000	+	0.000	0.000	3072
BG48694-chopped1	chr3	29440002	29480000	+	0.000	0.000	6448
BG1901-chopped1	chr6	58000002	58040000	+	0.000	0.000	5112
BG39651-chopped1	chr5	166960002	167000000	+	0.000	0.000	6160
BG18188-chopped1	chr13	107720002	107760000	+	0.000	0.000	821
BG17113-chopped1	chr3	59320002	59360000	+	0.000	0.000	2042
BG16794-chopped1	chr18	69880002	69920000	+	0.000	0.000	1256
BG41773-chopped1	chr5	164320002	164360000	+	0.000	0.000	6310
BG20637-chopped1	chr3	118280002	118320000	+	0.000	0.000	4468
BG13434-chopped1	chr5	162840002	162880000	+	0.000	0.000	3985
BG48048-chopped1	chr5	23200002	23240000	+	0.000	0.000	7280
BG21402-chopped1	chr13	68200002	68240000	+	0.000	0.000	721
BG21075-chopped1	chr1	240400002	240440000	+	0.000	0.000	4440
BG17668-chopped1	chr6	145840002	145880000	+	0.000	0.000	5530
BG41127-chopped1	chr12	43880002	43920000	+	0.000	0.000	1848
BG47092-chopped1	chr1	99080002	99120000	+	0.000	0.000	9661
BG15-chopped1	chr1	90200002	90240000	+	0.000	0.000	6858
BG22722-chopped1	chr8	52440002	52480000	+	0.000	0.000	8965
BG32530-chopped1	chr4	61280002	61320000	+	0.000	0.000	9621
BG46572-chopped1	chr1	163400002	163440000	+	0.000	0.000	5464
BG52255-chopped1	chrX	34640002	34680000	+	0.000	0.000	7618
BG31119-chopped1	chr9	113440002	113480000	+	0.000	0.000	2077
BG54095-chopped1	chr3	187000002	187040000	+	0.000	0.000	1222
BG39805-chopped1	chr6	91640002	91680000	+	0.000	0.000	9337
BG45052-chopped1	chr22	35560002	35600000	+	0.000	0.000	5420
BG1174-chopped1	chr2	176640002	176680000	+	0.000	0.000	10244
BG5735-chopped1	chr18	48840002	48880000	+	0.000	0.000	713
BG33959-chopped1	chr1	75680002	75720000	+	0.000	0.000	5360
BG36118-chopped1	chr18	28760002	28800000	+	0.000	0.000	1289
BG20355-chopped1	chr3	81520002	81560000	+	0.000	0.000	3613
BG18788-chopped1	chr9	81720002	81760000	+	0.000	0.000	5780
BG43767-chopped1	chr3	96520002	96560000	+	0.000	0.000	8038
BG2048-chopped1	chr3	70560002	70600000	+	0.000	0.000	3863
BG17713-chopped1	chrX	36960002	37000000	+	0.000	0.000	9023
BG28596-chopped1	chr2	149840002	149880000	+	0.000	0.000	8261
BG32439-chopped1	chr2	84120002	84160000	+	0.000	0.000	70
BG40407-chopped1	chr11	23680002	23720000	+	0.000	0.000	320
BG800-chopped1	chr3	42240002	42280000	+	0.000	0.000	5104
BG14026-chopped1	chr16	21640002	21680000	+	0.000	0.000	2064
BG55214-chopped1	chr10	46960002	47000000	+	0.000	0.000	7373
BG38203-chopped1	chr2	109160002	109200000	+	0.000	0.000	5167
BG49086-chopped1	chr2	142400002	142440000	+	0.000	0.000	6710
BG33759-chopped1	chr4	156440002	156480000	+	0.000	0.000	3189
BG46290-chopped1	chr6	41000002	41040000	+	0.000	0.000	9102
BG25154-chopped1	chr3	72720002	72760000	+	0.000	0.000	2912
BG48566-chopped1	chr1	162840002	162880000	+	0.000	0.000	602
BG11667-chopped1	chr9	9320002	9360000	+	0.000	0.000	7891
BG273-chopped1	chr6	110640002	110680000	+	0.000	0.000	7836
BG3168-chopped1	chr8	59160002	59200000	+	0.000	0.000	5046
BG16666-chopped1	chr6	94280002	94320000	+	0.000	0.000	9583
BG22349-chopped1	chr13	88120002	88160000	+	0.000	0.000	3302
BG34442-chopped1	chr18	47720002	47760000	+	0.000	0.000	4646
BG53620-chopped1	chr2	127760002	127800000	+	0.000	0.000	673
BG17431-chopped1	chr7	62320002	62360000	+	0.000	0.000	6207
BG12987-chopped1	chr2	149960002	150000000	+	0.000	0.000	9079
BG48366-chopped1	chr21	32360002	32400000	+	0.000	0.000	6937
BG27794-chopped1	chr15	95120002	95160000	+	0.000	0.000	9773
BG50815-chopped1	chr3	161640002	161680000	+	0.000	0.000	5264
BG7529-chopped1	chr2	197280002	197320000	+	0.000	0.000	1778
BG24434-chopped1	chr16	62120002	62160000	+	0.000	0.000	1006
BG53093-chopped1	chr2	19600002	19640000	+	0.000	0.000	3029
BG38803-chopped1	chr9	122920002	122960000	+	0.000	0.000	1279
BG41891-chopped1	chr1	75400002	75440000	+	0.000	0.000	10014
BG2448-chopped1	chr2	83640002	83680000	+	0.000	0.000	7715
BG6573-chopped1	chr1	101080002	101120000	+	0.000	0.000	10135
BG23914-chopped1	chr20	55560002	55600000	+	0.000	0.000	1759
BG10310-chopped1	chr3	111400002	111440000	+	0.000	0.000	5702
BG42765-chopped1	chr15	96280002	96320000	+	0.000	0.000	3183
BG21629-chopped1	chr12	18760002	18800000	+	0.000	0.000	3171
BG12150-chopped1	chr9	17560002	17600000	+	0.000	0.000	1732
BG33722-chopped1	chr5	110000002	110040000	+	0.000	0.000	6972
BG31437-chopped1	chr9	109440002	109480000	+	0.000	0.000	702
BG35562-chopped1	chr10	108160002	108200000	+	0.000	0.000	6394
BG873-chopped1	chr6	93560002	93600000	+	0.000	0.000	9083
BG54849-chopped1	chr1	89680002	89720000	+	0.000	0.000	8540
BG22067-chopped1	chr13	102080002	102120000	+	0.000	0.000	6412
BG45370-chopped1	chr1	108480002	108520000	+	0.000	0.000	7033
BG55614-chopped1	chr16	79560002	79600000	+	0.000	0.000	1301
BG55287-chopped1	chr21	30400002	30440000	+	0.000	0.000	9528
BG29233-chopped1	chr15	35680002	35720000	+	0.000	0.000	3846
BG24789-chopped1	chr2	192240002	192280000	+	0.000	0.000	4565
BG40725-chopped1	chr3	178880002	178920000	+	0.000	0.000	9786
BG19871-chopped1	chr6	57760002	57800000	+	0.000	0.000	8888
BG42565-chopped1	chr10	3440002	3480000	+	0.000	0.000	3315
BG10219-chopped1	chr1	86680002	86720000	+	0.000	0.000	2858
BG791-chopped1	chr18	4320002	4360000	+	0.000	0.000	6824
BG5407-chopped1	chr1	82440002	82480000	+	0.000	0.000	3257
BG41163-chopped1	chr5	20520002	20560000	+	0.000	0.000	10106
BG24152-chopped1	chr8	6920002	6960000	+	0.000	0.000	8351
BG36236-chopped1	chr20	7120002	7160000	+	0.000	0.000	3392
BG20473-chopped1	chr13	106800002	106840000	+	0.000	0.000	4751
BG20909-chopped1	chr3	78400002	78440000	+	0.000	0.000	4233
BG4451-chopped1	chr14	32040002	32080000	+	0.000	0.000	8823
BG2166-chopped1	chr1	175280002	175320000	+	0.000	0.000	1799
BG29033-chopped1	chr1	216720002	216760000	+	0.000	0.000	5045
BG6291-chopped1	chr1	223480002	223520000	+	0.000	0.000	5203
BG30717-chopped1	chr6	125800002	125840000	+	0.000	0.000	891
BG34842-chopped1	chr9	29600002	29640000	+	0.000	0.000	9040
BG35280-chopped1	chr4	128320002	128360000	+	0.000	0.000	5454
BG39841-chopped1	chr7	52920002	52960000	+	0.000	0.000	2735
BG38321-chopped1	chr13	61560002	61600000	+	0.000	0.000	8590
BG26792-chopped1	chr16	61240002	61280000	+	0.000	0.000	4927
BG25708-chopped1	chr8	100120002	100160000	+	0.000	0.000	4265
BG29833-chopped1	chr16	72160002	72200000	+	0.000	0.000	10417
BG20191-chopped1	chr3	115920002	115960000	+	0.000	0.000	7571
BG32720-chopped1	chr6	16840002	16880000	+	0.000	0.000	9420
BG22467-chopped1	chr10	112320002	112360000	+	0.000	0.000	284
BG34560-chopped1	chr3	74400002	74440000	+	0.000	0.000	5282
BG13424-chopped1	chr6	108200002	108240000	+	0.000	0.000	3119
BG19825-chopped1	chr18	71400002	71440000	+	0.000	0.000	986
BG27466-chopped1	chr10	25120002	25160000	+	0.000	0.000	6487
BG18423-chopped1	chr7	69320002	69360000	+	0.000	0.000	2969
BG45242-chopped1	chr20	13480002	13520000	+	0.000	0.000	4044
BG24106-chopped1	chr18	65800002	65840000	+	0.000	0.000	10353
BG47518-chopped1	chr6	142240002	142280000	+	0.000	0.000	660
BG7765-chopped1	chr4	188360002	188400000	+	0.000	0.000	110
BG24552-chopped1	chr12	30280002	30320000	+	0.000	0.000	4887
BG19298-chopped1	chr9	6560002	6600000	+	0.000	0.000	4626
BG44277-chopped1	chr9	91080002	91120000	+	0.000	0.000	6196
BG11939-chopped1	chr21	24360002	24400000	+	0.000	0.000	9440
BG42883-chopped1	chr4	84240002	84280000	+	0.000	0.000	10209
BG12377-chopped1	chr10	83240002	83280000	+	0.000	0.000	8213
BG34714-chopped1	chr8	115800002	115840000	+	0.000	0.000	1317
BG47236-chopped1	chr3	61320002	61360000	+	0.000	0.000	9743
BG49076-chopped1	chr8	5000002	5040000	+	0.000	0.000	8866
BG22430-chopped1	chr4	10760002	10800000	+	0.000	0.000	3217
BG16738-chopped1	chr3	163320002	163360000	+	0.000	0.000	422
BG28831-chopped1	chr5	35720002	35760000	+	0.000	0.000	6952
BG55650-chopped1	chr4	58120002	58160000	+	0.000	0.000	10238
BG263-chopped1	chr3	23240002	23280000	+	0.000	0.000	8498
BG7610-chopped1	chr14	32840002	32880000	+	0.000	0.000	2210
BG52845-chopped1	chr3	19280002	19320000	+	0.000	0.000	7225
BG7283-chopped1	chr12	28080002	28120000	+	0.000	0.000	4668
BG22230-chopped1	chr2	144640002	144680000	+	0.000	0.000	4670
BG43802-chopped1	chr11	116480002	116520000	+	0.000	0.000	7894
BG54685-chopped1	chr1	217080002	217120000	+	0.000	0.000	3865
BG24179-chopped1	chr12	22200002	22240000	+	0.000	0.000	9071
BG53610-chopped1	chr6	101520002	101560000	+	0.000	0.000	1233
BG36708-chopped1	chr8	4840002	4880000	+	0.000	0.000	1873
BG11902-chopped1	chr6	21000002	21040000	+	0.000	0.000	4782
BG13742-chopped1	chr1	83160002	83200000	+	0.000	0.000	7755
BG14180-chopped1	chr2	89200002	89240000	+	0.000	0.000	9848
BG50805-chopped1	chr8	94360002	94400000	+	0.000	0.000	5291
BG53083-chopped1	chr3	145840002	145880000	+	0.000	0.000	7518
BG36508-chopped1	chr2	60200002	60240000	+	0.000	0.000	8960
BG19061-chopped1	chr2	23880002	23920000	+	0.000	0.000	1098
BG417-chopped1	chr1	215760002	215800000	+	0.000	0.000	7821
BG6563-chopped1	chr10	85800002	85840000	+	0.000	0.000	5982
BG21619-chopped1	chr5	85720002	85760000	+	0.000	0.000	8950
