Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0044322~endoplasmic reticulum quality control compartment	3	0.10003334444814939	0.5036371832663958	RHBDD1, EDEM1, UGGT2	2308	13	18224	1.8221570457272367	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0045178~basal part of cell	3	0.10003334444814939	0.5036371832663958	FAP, ITGA2, ITGA1	2308	13	18224	1.8221570457272367	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0005732~small nucleolar ribonucleoprotein complex	3	0.10003334444814939	0.5036371832663958	LSM6, MPHOSPH10, SNRPF	2308	13	18224	1.8221570457272367	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0051091~positive regulation of sequence-specific DNA binding transcription factor activity	15	0.5001667222407469	0.5046139359151053	MYOCD, KDM1A, FZD4, ANXA3, ARID5B, ESR2, STK3, PPP3CA, PPARG, TRIM27, NDP, JAK2, HMGN3, MBTPS2, NEUROG2	2186	105	16792	1.0973728924323616	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0016787~hydrolase activity	26	0.8669556518839614	0.5047974361133325	AHCYL2, ASAH1, USP38, NUDT6, CES5A, NUGGC, NUDT4, NDST4, FIGNL1, ENPP2, TASP1, AGA, NUDT12, DFFB, LYPLA2, TEX30, ENTPD3, BPGM, NUDT7, NCEH1, MBLAC2, XPNPEP1, MTHFD1, MPPED2, SPAG1, DCP1A	2182	191	16881	1.053133443068226	1.0	1.0	1.0
INTERPRO	IPR004170:WWE domain	3	0.10003334444814939	0.5059367107979689	RNF146, TRIP12, DTX4	2360	13	18559	1.8147653194263362	1.0	1.0	0.9996538594669436
GOTERM_CC_DIRECT	GO:0030667~secretory granule membrane	4	0.1333777925975325	0.507252987959778	SLC30A8, PTPRN2, ICA1, ITPR2	2308	21	18224	1.5040026409177187	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0048786~presynaptic active zone	5	0.16672224074691563	0.5094460313627939	RIMS2, FZD3, PCLO, RIMS3, GRM7	2308	29	18224	1.3613817008306937	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0050714~positive regulation of protein secretion	6	0.20006668889629878	0.5114712993499763	ANKRD1, VEGFC, IGF1, EXOC1, STXBP5L, EXPH5	2186	36	16792	1.280268374504422	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007040~lysosome organization	6	0.20006668889629878	0.5114712993499763	FAM160A2, HOOK1, ZKSCAN3, TPP1, ARSB, CLVS1	2186	36	16792	1.280268374504422	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007611~learning or memory	6	0.20006668889629878	0.5114712993499763	PRKCG, CRHBP, ADCY8, DRD3, GRIN2B, LHX8	2186	36	16792	1.280268374504422	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0070374~positive regulation of ERK1 and ERK2 cascade	24	0.8002667555851951	0.5135081001513544	PDGFRA, NRP1, ANGPT1, PTPN22, HMGB1, NPNT, FGF2, RASGRP1, ADRA1A, CYSLTR2, BMPER, ERBB4, CCL5, PDGFD, FSHR, PDGFC, P2RY1, KDR, FFAR4, GCNT2, ACKR3, CD36, PDE8A, HAVCR2	2186	175	16792	1.0534779767350675	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0016323~basolateral plasma membrane	24	0.8002667555851951	0.5147227528225005	KCNJ10, MEGF10, CADM1, MTTP, SLC40A1, STK39, CASK, KCNJ16, SLC41A1, AP2A1, AQP4, UMOD, ANK2, ATP2B1, SLC4A4, AQP1, DISP1, DLG2, CDH2, ERBB4, P2RY1, LEPR, CTNNA2, CDH17	2308	180	18224	1.0528018486424033	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0001784~phosphotyrosine binding	3	0.10003334444814939	0.5151906947088143	CBLB, SAMSN1, PTPN3	2182	13	16881	1.7853416061482055	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0051393~alpha-actinin binding	3	0.10003334444814939	0.5151906947088143	XIRP2, CACNA1D, PPARG	2182	13	16881	1.7853416061482055	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0010977~negative regulation of neuron projection development	7	0.23341113704568192	0.517881350609671	GSK3B, BCL11A, DCC, SEMA3A, PAQR3, STMN2, FKBP4	2186	44	16792	1.2220743574814938	1.0	1.0	1.0
UP_KEYWORDS	Systemic lupus erythematosus	4	0.1333777925975325	0.5180228786872532	TNFSF4, CTLA4, PTPN22, RASGRP1	2528	22	20581	1.4802215189873418	1.0	1.0	0.9355992844364938
GOTERM_BP_DIRECT	GO:0014059~regulation of dopamine secretion	3	0.10003334444814939	0.5192444799129635	DTNBP1, DRD3, PARK2	2186	13	16792	1.7726792877753537	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0071850~mitotic cell cycle arrest	3	0.10003334444814939	0.5192444799129635	FAP, GADD45A, CDC14A	2186	13	16792	1.7726792877753537	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0031641~regulation of myelination	3	0.10003334444814939	0.5192444799129635	TG, TENM4, RARB	2186	13	16792	1.7726792877753537	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0089711~L-glutamate transmembrane transport	3	0.10003334444814939	0.5192444799129635	SLC17A6, SLC7A11, SLC25A13	2186	13	16792	1.7726792877753537	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0030818~negative regulation of cAMP biosynthetic process	3	0.10003334444814939	0.5192444799129635	EDNRA, GRM7, GRM8	2186	13	16792	1.7726792877753537	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0035418~protein localization to synapse	3	0.10003334444814939	0.5192444799129635	NLGN1, PCLO, ASIC2	2186	13	16792	1.7726792877753537	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0042711~maternal behavior	3	0.10003334444814939	0.5192444799129635	BRINP1, MBD2, OPRK1	2186	13	16792	1.7726792877753537	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0002087~regulation of respiratory gaseous exchange by neurological system process	3	0.10003334444814939	0.5192444799129635	GLRA1, NLGN1, GLS	2186	13	16792	1.7726792877753537	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0001967~suckling behavior	3	0.10003334444814939	0.5192444799129635	APP, DACH1, GLS	2186	13	16792	1.7726792877753537	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0001829~trophectodermal cell differentiation	3	0.10003334444814939	0.5192444799129635	CITED2, CTR9, HOPX	2186	13	16792	1.7726792877753537	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0045995~regulation of embryonic development	3	0.10003334444814939	0.5192444799129635	LAMA4, CDK1, NFE2L2	2186	13	16792	1.7726792877753537	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0045598~regulation of fat cell differentiation	3	0.10003334444814939	0.5192444799129635	GRIP1, PTPRQ, RORC	2186	13	16792	1.7726792877753537	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006359~regulation of transcription from RNA polymerase III promoter	3	0.10003334444814939	0.5192444799129635	GTF3C3, POLR3G, ZNF345	2186	13	16792	1.7726792877753537	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006312~mitotic recombination	3	0.10003334444814939	0.5192444799129635	TOP2B, RAD51D, RAD54B	2186	13	16792	1.7726792877753537	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0050709~negative regulation of protein secretion	3	0.10003334444814939	0.5192444799129635	SYT4, RSAD2, DRD3	2186	13	16792	1.7726792877753537	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007512~adult heart development	3	0.10003334444814939	0.5192444799129635	CHD7, MNAT1, ADRA1A	2186	13	16792	1.7726792877753537	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0010288~response to lead ion	3	0.10003334444814939	0.5192444799129635	QDPR, APP, PTH	2186	13	16792	1.7726792877753537	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0060134~prepulse inhibition	3	0.10003334444814939	0.5192444799129635	GRIN3A, CTNNA2, DRD3	2186	13	16792	1.7726792877753537	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0030515~snoRNA binding	4	0.1333777925975325	0.5217571860011494	NUDT7, WDR3, IMP4, NUDT4	2182	21	16881	1.4736152939635982	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0070412~R-SMAD binding	4	0.1333777925975325	0.5217571860011494	PPM1A, MYOCD, ANKRD1, LDLRAD4	2182	21	16881	1.4736152939635982	1.0	1.0	1.0
UP_SEQ_FEATURE	domain:UPAR/Ly6	4	0.1333777925975325	0.5230863849366936	LYPD6B, CD59, LYPD5, LYPD6	2482	22	20063	1.469709178814739	1.0	1.0	0.9992845644786263
GOTERM_MF_DIRECT	GO:0008144~drug binding	11	0.3667889296432144	0.5267056244774244	PPP3CA, GABRA1, PNP, PDE4D, FNTB, HMGB2, PGGT1B, RARB, PPARG, ATP5O, DRD3	2182	76	16881	1.119753726663129	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0030520~intracellular estrogen receptor signaling pathway	4	0.1333777925975325	0.5268439054360128	RBFOX2, PADI2, TAF7, ESR2	2186	21	16792	1.4631638565764824	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0097150~neuronal stem cell population maintenance	4	0.1333777925975325	0.5268439054360128	PCM1, CDH2, FUT10, FOXO3	2186	21	16792	1.4631638565764824	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0031016~pancreas development	4	0.1333777925975325	0.5268439054360128	ILDR2, PTF1A, MEIS2, NKX3-2	2186	21	16792	1.4631638565764824	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0033198~response to ATP	4	0.1333777925975325	0.5268439054360128	TRPC3, ASPH, SLC8A1, HSPD1	2186	21	16792	1.4631638565764824	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0035902~response to immobilization stress	4	0.1333777925975325	0.5268439054360128	UCN3, PPARG, HNMT, SLC8A1	2186	21	16792	1.4631638565764824	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0035249~synaptic transmission, glutamatergic	4	0.1333777925975325	0.5268439054360128	ALS2, GRIK2, CDH8, PARK2	2186	21	16792	1.4631638565764824	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0045987~positive regulation of smooth muscle contraction	4	0.1333777925975325	0.5268439054360128	MYOCD, ITGA2, NPNT, ADRA1A	2186	21	16792	1.4631638565764824	1.0	1.0	1.0
UP_KEYWORDS	Protein kinase inhibitor	3	0.10003334444814939	0.5272149212255561	PKIB, PKIA, TRIB2	2528	14	20581	1.7445467902350815	1.0	1.0	0.9355992844364938
KEGG_PATHWAY	hsa05216:Thyroid cancer	5	0.16672224074691563	0.5277362978345705	LEF1, NCOA4, CCDC6, KRAS, PPARG	891	29	6879	1.3311273656101241	1.0	1.0	0.9438596491228071
GOTERM_BP_DIRECT	GO:0051289~protein homotetramerization	9	0.3001000333444481	0.5280920031503018	GBP5, TRPA1, KCNJ12, DPYS, TP63, RYR3, ACACA, CRYZ, GLS	2186	60	16792	1.1522415370539798	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0001786~phosphatidylserine binding	6	0.20006668889629878	0.5301970497605046	SYT4, SCIN, ANXA9, HMGB1, RASGRP1, RPE65	2182	37	16881	1.2545643718879282	1.0	1.0	1.0
UP_SEQ_FEATURE	binding site:AMP	3	0.10003334444814939	0.5312782617760343	ERI1, AK3, AK5	2482	14	20063	1.7321572464602282	1.0	1.0	0.9992845644786263
UP_SEQ_FEATURE	zinc finger region:C2H2-type 4; atypical	3	0.10003334444814939	0.5312782617760343	ZEB2, ZFP64, GTF3A	2482	14	20063	1.7321572464602282	1.0	1.0	0.9992845644786263
UP_SEQ_FEATURE	zinc finger region:C2H2-type 3; atypical	3	0.10003334444814939	0.5312782617760343	TRPS1, TSHZ2, ZNF695	2482	14	20063	1.7321572464602282	1.0	1.0	0.9992845644786263
UP_SEQ_FEATURE	zinc finger region:C2H2-type 10; degenerate	3	0.10003334444814939	0.5312782617760343	ZNF117, ZNF223, ZNF222	2482	14	20063	1.7321572464602282	1.0	1.0	0.9992845644786263
GOTERM_BP_DIRECT	GO:0007080~mitotic metaphase plate congression	6	0.20006668889629878	0.5368847295481238	CENPE, CUL3, PINX1, CHMP2B, CHMP4B, PIBF1	2186	37	16792	1.2456665265448432	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0030674~protein binding, bridging	11	0.3667889296432144	0.5441585832759547	PPP4R2, CRADD, FLRT2, FLRT3, COL11A1, WWC1, ANK2, PPP2R3A, FKBP4, COL19A1, CNTLN	2182	77	16881	1.1052114704726987	1.0	1.0	1.0
UP_SEQ_FEATURE	zinc finger region:C2H2-type 4; degenerate	5	0.16672224074691563	0.5446831045952877	ZNF221, PRDM6, ZNF112, ZNF695, ZBTB7C	2482	31	20063	1.3037742715292038	1.0	1.0	0.9992845644786263
GOTERM_CC_DIRECT	GO:0071565~nBAF complex	3	0.10003334444814939	0.5447087111380695	DPF3, SMARCA2, ARID1B	2308	14	18224	1.6920029710324338	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0034362~low-density lipoprotein particle	3	0.10003334444814939	0.5447087111380695	APOO, PLA2G7, APOA5	2308	14	18224	1.6920029710324338	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0033276~transcription factor TFTC complex	3	0.10003334444814939	0.5447087111380695	KAT2A, TAF7, TAF2	2308	14	18224	1.6920029710324338	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0031672~A band	3	0.10003334444814939	0.5447087111380695	KAT2B, ANK2, PPP1R12B	2308	14	18224	1.6920029710324338	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0031175~neuron projection development	14	0.46682227409136384	0.546372279378193	APP, NLGN1, MYOC, DTNBP1, PTPRM, LAMB1, HMGB1, FRY, PPP1R9A, ZFYVE27, MAP2, FLRT3, PHGDH, CNTN4	2186	100	16792	1.0754254345837144	1.0	1.0	1.0
BIOCARTA	h_fibrinolysisPathway:Fibrinolysis Pathway	3	0.10003334444814939	0.54798672135646	SERPINB2, F13A1, PLG	223	13	1625	1.6816143497757847	1.0	1.0	1.0
BIOCARTA	h_d4gdiPathway:D4-GDI Signaling Pathway	3	0.10003334444814939	0.54798672135646	APAF1, ARHGDIB, ARHGAP5	223	13	1625	1.6816143497757847	1.0	1.0	1.0
BIOCARTA	h_parkinPathway:Role of Parkin in the Ubiquitin-Proteasomal Pathway	3	0.10003334444814939	0.54798672135646	GPR37, UBE2E2, PARK2	223	13	1625	1.6816143497757847	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0017022~myosin binding	4	0.1333777925975325	0.5544723882833118	RALA, KIRREL, MOBP, CALD1	2182	22	16881	1.4066327806016166	1.0	1.0	1.0
UP_KEYWORDS	Ichthyosis	6	0.20006668889629878	0.5546786671393098	TGM1, ELOVL4, CLDN1, MBTPS2, ARSB, SUMF1	2528	40	20581	1.221182753164557	1.0	1.0	0.9355992844364938
GOTERM_BP_DIRECT	GO:0008285~negative regulation of cell proliferation	52	1.7339113037679228	0.5548597671054397	PDCD5, PINX1, ADRA1A, ETS1, FGF2, DEC1, MTBP, FNTB, HIST1H2AE, NCK2, JAK2, KIFAP3, JARID2, CER1, HIST1H2AB, POU1F1, MYOCD, WARS, ITGA1, KAT2B, COL4A3, RARB, RAF1, EEF1E1, NOTCH2, UMOD, PLG, PDS5B, STK4, PTHLH, STK3, SCIN, ERBB4, FRZB, SMYD2, UTP20, E2F7, FKTN, BCHE, FZD5, VEGFC, TBX5, PTPN14, SMARCA2, MYO16, CUL4A, CDK6, FABP6, DLG5, SPRY1, COPS8, CNOT8	2186	396	16792	1.00869629506409	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0031404~chloride ion binding	3	0.10003334444814939	0.5564650704058721	NLGN4X, CLCN4, CLCN3	2182	14	16881	1.6578172057090481	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0035326~enhancer binding	3	0.10003334444814939	0.5564650704058721	LEF1, HNRNPU, SOX9	2182	14	16881	1.6578172057090481	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0004185~serine-type carboxypeptidase activity	3	0.10003334444814939	0.5564650704058721	CPM, CPXM2, CPVL	2182	14	16881	1.6578172057090481	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0050998~nitric-oxide synthase binding	3	0.10003334444814939	0.5564650704058721	DNM3, NOS1AP, SCN5A	2182	14	16881	1.6578172057090481	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0050811~GABA receptor binding	3	0.10003334444814939	0.5564650704058721	GABRB1, PLCL1, TRAK1	2182	14	16881	1.6578172057090481	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0048038~quinone binding	3	0.10003334444814939	0.5564650704058721	HHIP, ETFDH, SQRDL	2182	14	16881	1.6578172057090481	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:1900087~positive regulation of G1/S transition of mitotic cell cycle	4	0.1333777925975325	0.5595986287176308	CUL4A, ANKRD17, APEX1, UBE2E2	2186	22	16792	1.3966564085502788	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0071944~cell periphery	6	0.20006668889629878	0.5598996436301527	BCAS3, MYO1B, PANK1, PDE4B, MBP, C2ORF82	2308	39	18224	1.2147713638181576	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:1900740~positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway	5	0.16672224074691563	0.5602955738259967	PPP3R1, MAPK8, YWHAZ, TP63, YWHAH	2186	30	16792	1.280268374504422	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0010839~negative regulation of keratinocyte proliferation	3	0.10003334444814939	0.5605813107540625	EFNB2, CD109, CASK	2186	14	16792	1.6460593386485427	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0010812~negative regulation of cell-substrate adhesion	3	0.10003334444814939	0.5605813107540625	FZD4, GCNT2, PLG	2186	14	16792	1.6460593386485427	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0016578~histone deubiquitination	3	0.10003334444814939	0.5605813107540625	KAT2A, ATXN7, USP34	2186	14	16792	1.6460593386485427	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0071425~hematopoietic stem cell proliferation	3	0.10003334444814939	0.5605813107540625	MECOM, ETV6, RUNX1	2186	14	16792	1.6460593386485427	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0019079~viral genome replication	3	0.10003334444814939	0.5605813107540625	NFIA, UBP1, DEK	2186	14	16792	1.6460593386485427	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0030490~maturation of SSU-rRNA	3	0.10003334444814939	0.5605813107540625	LSM6, MPHOSPH10, SRFBP1	2186	14	16792	1.6460593386485427	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0030194~positive regulation of blood coagulation	3	0.10003334444814939	0.5605813107540625	CD36, HPSE, NFE2L2	2186	14	16792	1.6460593386485427	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0022011~myelination in peripheral nervous system	3	0.10003334444814939	0.5605813107540625	MYOC, PARD3, ADAM22	2186	14	16792	1.6460593386485427	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0021591~ventricular system development	3	0.10003334444814939	0.5605813107540625	TTC21B, HYDIN, MNAT1	2186	14	16792	1.6460593386485427	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0031103~axon regeneration	3	0.10003334444814939	0.5605813107540625	CHL1, NREP, JAK2	2186	14	16792	1.6460593386485427	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0030833~regulation of actin filament polymerization	3	0.10003334444814939	0.5605813107540625	PREX1, RASA1, PPP1R9A	2186	14	16792	1.6460593386485427	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0032968~positive regulation of transcription elongation from RNA polymerase II promoter	3	0.10003334444814939	0.5605813107540625	CTR9, WDR61, GTF2F2	2186	14	16792	1.6460593386485427	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0032784~regulation of DNA-templated transcription, elongation	3	0.10003334444814939	0.5605813107540625	THOC1, ZNF326, ERCC6	2186	14	16792	1.6460593386485427	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0032461~positive regulation of protein oligomerization	3	0.10003334444814939	0.5605813107540625	MMP3, CCK, SNX9	2186	14	16792	1.6460593386485427	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:1901224~positive regulation of NIK/NF-kappaB signaling	3	0.10003334444814939	0.5605813107540625	HMGB1, SASH1, HAVCR2	2186	14	16792	1.6460593386485427	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0000380~alternative mRNA splicing, via spliceosome	3	0.10003334444814939	0.5605813107540625	KDM1A, CELF4, SLU7	2186	14	16792	1.6460593386485427	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0043101~purine-containing compound salvage	3	0.10003334444814939	0.5605813107540625	PNP, ADK, GMPR	2186	14	16792	1.6460593386485427	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:2000353~positive regulation of endothelial cell apoptotic process	3	0.10003334444814939	0.5605813107540625	FASLG, ANO6, FOXO3	2186	14	16792	1.6460593386485427	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0005513~detection of calcium ion	3	0.10003334444814939	0.5605813107540625	ASPH, KCNMB2, KCNMB3	2186	14	16792	1.6460593386485427	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0003407~neural retina development	3	0.10003334444814939	0.5605813107540625	GPM6A, ATP2B1, RPE65	2186	14	16792	1.6460593386485427	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0048665~neuron fate specification	3	0.10003334444814939	0.5605813107540625	EYA1, NTRK3, SIX1	2186	14	16792	1.6460593386485427	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006768~biotin metabolic process	3	0.10003334444814939	0.5605813107540625	HLCS, MCCC1, ACACA	2186	14	16792	1.6460593386485427	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0018107~peptidyl-threonine phosphorylation	6	0.20006668889629878	0.561671229409584	GSK3B, MAPK8, STK39, CDK1, TTK, TGFBR1	2186	38	16792	1.2128858284778736	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0034446~substrate adhesion-dependent cell spreading	6	0.20006668889629878	0.561671229409584	RAB1A, FZD4, FN1, LAMB1, PARVA, SRGAP2	2186	38	16792	1.2128858284778736	1.0	1.0	1.0
BIOCARTA	h_chrebpPathway:ChREBP regulation by carbohydrates and cAMP	4	0.1333777925975325	0.5629832455737375	PRKAA1, PRKAR2B, ACSM1, PRKACB	223	21	1625	1.3879991458466796	1.0	1.0	1.0
UP_KEYWORDS	Epidermolysis bullosa	3	0.10003334444814939	0.5656708835441775	DST, ITGA6, EXPH5	2528	15	20581	1.6282436708860761	1.0	1.0	0.9355992844364938
GOTERM_BP_DIRECT	GO:0016525~negative regulation of angiogenesis	9	0.3001000333444481	0.5670824436949746	COL4A2, STAT1, PDE3B, COL4A3, PTPRM, FASLG, IL17F, SEMA3E, TCF4	2186	62	16792	1.1150724552135287	1.0	1.0	1.0
COG_ONTOLOGY	Inorganic ion transport and metabolism	5	0.16672224074691563	0.5688028214302447	NUBPL, NOS1, SLC9C1, GNS, ARSB	296	27	2026	1.2675175175175175	0.9999999999999976	1.0	1.0
GOTERM_BP_DIRECT	GO:0031647~regulation of protein stability	10	0.33344448149383127	0.5690011649822424	CDC42, KAT2A, SIAH3, PINX1, ELMOD1, KRAS, DPH6, ANK2, APTX, PARK2	2186	70	16792	1.097372892432362	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0000790~nuclear chromatin	25	0.8336112037345782	0.5702717831537462	THRB, SETD3, KDM1A, CITED2, HMGB2, TTC21B, TRPS1, HIST1H2AE, HIST1H1D, HIST1H1A, TP63, HIST1H2AB, DFFB, STAT1, DDX11, MBD2, NFATC2, SMARCA2, APTX, KAT2A, MYOD1, POLR3G, TCF4, HNRNPC, ASF1A	2308	193	18224	1.022799723422024	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0000123~histone acetyltransferase complex	4	0.1333777925975325	0.5711180383073102	ELP4, IKBKAP, JADE2, KANSL1L	2308	23	18224	1.3732198025770477	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0043679~axon terminus	7	0.23341113704568192	0.5783690232127423	CRHBP, UCN3, FLRT3, ITGA2, OPRK1, SRI, CDH8	2308	48	18224	1.1515020219526286	1.0	1.0	1.0
UP_KEYWORDS	Leber congenital amaurosis	4	0.1333777925975325	0.5790955863558327	CRB1, NPHP4, CEP290, RPE65	2528	24	20581	1.3568697257383966	1.0	1.0	0.9355992844364938
GOTERM_MF_DIRECT	GO:0001078~transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding	15	0.5001667222407469	0.5813507010209231	BATF3, BCL11A, TSHZ2, NFXL1, NFATC2, ZBTB20, BACH1, FOXP2, GCFC2, DACH1, BHLHE40, ZKSCAN3, ZNF536, ZFPM2, NKX3-2	2182	111	16881	1.0454703099066067	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0000307~cyclin-dependent protein kinase holoenzyme complex	3	0.10003334444814939	0.5833408959319788	CDK6, CKS2, CCNC	2308	15	18224	1.579202772963605	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0045334~clathrin-coated endocytic vesicle	3	0.10003334444814939	0.5833408959319788	SFTA3, MYO6, CTLA4	2308	15	18224	1.579202772963605	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0033268~node of Ranvier	3	0.10003334444814939	0.5833408959319788	NFASC, MYOC, SCN2A	2308	15	18224	1.579202772963605	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0071230~cellular response to amino acid stimulus	7	0.23341113704568192	0.5853068473635918	GLRA1, GLRA2, PDGFD, RRAGD, PDGFC, COL5A2, HNRNPD	2186	47	16792	1.1440696112592708	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0031100~organ regeneration	7	0.23341113704568192	0.5853068473635918	PRPS2, ATIC, ANXA3, CDK1, PPARG, MKI67, BAAT	2186	47	16792	1.1440696112592708	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0045600~positive regulation of fat cell differentiation	7	0.23341113704568192	0.5853068473635918	FRZB, LMO3, PPARG, TMEM64, STK4, STK3, ZBTB7C	2186	47	16792	1.1440696112592708	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0042475~odontogenesis of dentin-containing tooth	8	0.266755585195065	0.5854739705232668	DLX1, SCN10A, LEF1, TNC, SOSTDC1, SCN5A, TP63, LHX8	2186	55	16792	1.1173251268402231	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0008277~regulation of G-protein coupled receptor protein signaling pathway	6	0.20006668889629878	0.5857691815296862	KCTD8, RIC8B, RGS1, GPR158, RGS6, KCTD16	2186	39	16792	1.1817861918502357	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0045296~cadherin binding	4	0.1333777925975325	0.5858100164405968	PTPRT, PTPRM, CTNNA3, CTNNAL1	2182	23	16881	1.3454748336189375	1.0	1.0	1.0
UP_SEQ_FEATURE	compositionally biased region:Asp/Glu-rich (acidic)	17	0.5668556185395132	0.5866359550705944	GTF3C1, APP, CITED2, USO1, LEF1, HMGB2, HNRNPU, DEK, HMGB1, PDIA6, MEIS2, MECOM, VPS72, HNRNPC, ERCC6, ARIH1, NUCB2	2482	133	20063	1.0332166031517147	1.0	1.0	0.9992845644786263
