#Name (cmd = mergePeaks /t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.9/bg.clean.pos /t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.9/target.clean..pos -d given -cobound 1 -prefix /t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.9/0.312443173098476.2.tmp)	chr	start	end	strand	stat	stat2	/t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.9/target.clean..pos
BG55287-chopped1	chr21	30400002	30440000	+	0.000	0.000	9986
BG36882-chopped1	chr10	112080002	112120000	+	0.000	0.000	8884
BG40725-chopped1	chr3	178880002	178920000	+	0.000	0.000	3830
BG19871-chopped1	chr6	57760002	57800000	+	0.000	0.000	8984
BG58328-chopped1	chr4	94120002	94160000	+	0.000	0.000	10936
BG42565-chopped1	chr10	3440002	3480000	+	0.000	0.000	5269
BG10219-chopped1	chr1	86680002	86720000	+	0.000	0.000	5628
BG791-chopped1	chr18	4320002	4360000	+	0.000	0.000	3150
BG5407-chopped1	chr1	82440002	82480000	+	0.000	0.000	6703
BG41163-chopped1	chr5	20520002	20560000	+	0.000	0.000	8517
BG56934-chopped1	chr3	137400002	137440000	+	0.000	0.000	615
BG24152-chopped1	chr8	6920002	6960000	+	0.000	0.000	1099
BG43439-chopped1	chr16	59600002	59640000	+	0.000	0.000	8781
BG20473-chopped1	chr13	106800002	106840000	+	0.000	0.000	10715
BG20909-chopped1	chr3	78400002	78440000	+	0.000	0.000	1267
BG38076-chopped1	chr4	151080002	151120000	+	0.000	0.000	1901
BG4451-chopped1	chr14	32040002	32080000	+	0.000	0.000	2590
BG29033-chopped1	chr1	216720002	216760000	+	0.000	0.000	9714
BG6291-chopped1	chr1	223480002	223520000	+	0.000	0.000	9185
BG30717-chopped1	chr6	125800002	125840000	+	0.000	0.000	6211
BG34842-chopped1	chr9	29600002	29640000	+	0.000	0.000	10800
BG35280-chopped1	chr4	128320002	128360000	+	0.000	0.000	578
BG39841-chopped1	chr7	52920002	52960000	+	0.000	0.000	7138
BG9332-chopped1	chr5	145440002	145480000	+	0.000	0.000	7804
BG10910-chopped1	chr9	94520002	94560000	+	0.000	0.000	2885
BG47364-chopped1	chr13	87720002	87760000	+	0.000	0.000	1591
BG38321-chopped1	chr13	61560002	61600000	+	0.000	0.000	2767
BG63300-chopped1	chr8	87960002	88000000	+	0.000	0.000	3632
BG26792-chopped1	chr16	61240002	61280000	+	0.000	0.000	3322
BG25708-chopped1	chr8	100120002	100160000	+	0.000	0.000	1754
BG29833-chopped1	chr16	72160002	72200000	+	0.000	0.000	11709
BG52091-chopped1	chr6	158000002	158040000	+	0.000	0.000	2905
BG18178-chopped1	chr10	20120002	20160000	+	0.000	0.000	6736
BG58492-chopped1	chr16	59720002	59760000	+	0.000	0.000	2788
BG57090-chopped1	chr11	97080002	97120000	+	0.000	0.000	6501
BG20191-chopped1	chr3	115920002	115960000	+	0.000	0.000	5647
BG32720-chopped1	chr6	16840002	16880000	+	0.000	0.000	5565
BG63209-chopped1	chr13	92720002	92760000	+	0.000	0.000	1875
BG22467-chopped1	chr10	112320002	112360000	+	0.000	0.000	5446
BG26592-chopped1	chr9	10360002	10400000	+	0.000	0.000	342
BG30435-chopped1	chr12	85280002	85320000	+	0.000	0.000	9800
BG34560-chopped1	chr3	74400002	74440000	+	0.000	0.000	3592
BG13424-chopped1	chr6	108200002	108240000	+	0.000	0.000	4720
BG56006-chopped1	chr2	58320002	58360000	+	0.000	0.000	10386
BG57972-chopped1	chr7	126360002	126400000	+	0.000	0.000	9094
BG19825-chopped1	chr18	71400002	71440000	+	0.000	0.000	7604
BG27466-chopped1	chr10	25120002	25160000	+	0.000	0.000	9333
BG18423-chopped1	chr7	69320002	69360000	+	0.000	0.000	275
BG45242-chopped1	chr20	13480002	13520000	+	0.000	0.000	10536
BG24106-chopped1	chr18	65800002	65840000	+	0.000	0.000	4324
BG47518-chopped1	chr6	142240002	142280000	+	0.000	0.000	560
BG7765-chopped1	chr4	188360002	188400000	+	0.000	0.000	7950
BG24552-chopped1	chr12	30280002	30320000	+	0.000	0.000	5799
BG59166-chopped1	chr3	29120002	29160000	+	0.000	0.000	1637
BG4405-chopped1	chr2	186640002	186680000	+	0.000	0.000	5456
BG63009-chopped1	chr1	210000002	210040000	+	0.000	0.000	5132
BG19298-chopped1	chr9	6560002	6600000	+	0.000	0.000	6081
BG44277-chopped1	chr9	91080002	91120000	+	0.000	0.000	7133
BG60213-chopped1	chr3	59720002	59760000	+	0.000	0.000	10227
BG11939-chopped1	chr21	24360002	24400000	+	0.000	0.000	8637
BG42883-chopped1	chr4	84240002	84280000	+	0.000	0.000	10601
BG25872-chopped1	chr9	4280002	4320000	+	0.000	0.000	8038
BG12377-chopped1	chr10	83240002	83280000	+	0.000	0.000	3599
BG34714-chopped1	chr8	115800002	115840000	+	0.000	0.000	1763
BG21110-chopped1	chr10	131200002	131240000	+	0.000	0.000	3429
BG17703-chopped1	chr5	93000002	93040000	+	0.000	0.000	9802
BG48638-chopped1	chr6	23760002	23800000	+	0.000	0.000	5391
BG47236-chopped1	chr3	61320002	61360000	+	0.000	0.000	6447
BG49076-chopped1	chr8	5000002	5040000	+	0.000	0.000	5210
BG22430-chopped1	chr4	10760002	10800000	+	0.000	0.000	4173
BG16738-chopped1	chr3	163320002	163360000	+	0.000	0.000	10586
BG28831-chopped1	chr5	35720002	35760000	+	0.000	0.000	10984
BG55650-chopped1	chr4	58120002	58160000	+	0.000	0.000	814
BG49958-chopped1	chr8	58160002	58200000	+	0.000	0.000	3073
BG61333-chopped1	chr2	64640002	64680000	+	0.000	0.000	5624
BG263-chopped1	chr3	23240002	23280000	+	0.000	0.000	6304
BG37228-chopped1	chr11	130920002	130960000	+	0.000	0.000	6238
BG7610-chopped1	chr14	32840002	32880000	+	0.000	0.000	3946
BG7283-chopped1	chr12	28080002	28120000	+	0.000	0.000	2719
BG43802-chopped1	chr11	116480002	116520000	+	0.000	0.000	428
BG54685-chopped1	chr1	217080002	217120000	+	0.000	0.000	9576
BG24179-chopped1	chr12	22200002	22240000	+	0.000	0.000	2956
BG36708-chopped1	chr8	4840002	4880000	+	0.000	0.000	7784
BG23104-chopped1	chr3	147920002	147960000	+	0.000	0.000	1070
BG57399-chopped1	chr14	91160002	91200000	+	0.000	0.000	432
BG13742-chopped1	chr1	83160002	83200000	+	0.000	0.000	3312
BG56324-chopped1	chr2	125400002	125440000	+	0.000	0.000	1162
BG62007-chopped1	chr5	18400002	18440000	+	0.000	0.000	3147
BG14180-chopped1	chr2	89200002	89240000	+	0.000	0.000	8581
BG49121-chopped1	chr9	107640002	107680000	+	0.000	0.000	6619
BG50805-chopped1	chr8	94360002	94400000	+	0.000	0.000	3410
BG37592-chopped1	chr6	135160002	135200000	+	0.000	0.000	9098
BG60286-chopped1	chr10	43240002	43280000	+	0.000	0.000	11442
BG17221-chopped1	chr1	62440002	62480000	+	0.000	0.000	1345
BG53083-chopped1	chr3	145840002	145880000	+	0.000	0.000	7372
BG61051-chopped1	chr11	26800002	26840000	+	0.000	0.000	10694
BG57644-chopped1	chr1	75320002	75360000	+	0.000	0.000	3730
BG36508-chopped1	chr2	60200002	60240000	+	0.000	0.000	4702
BG19061-chopped1	chr2	23880002	23920000	+	0.000	0.000	7390
BG417-chopped1	chr1	215760002	215800000	+	0.000	0.000	1615
BG6563-chopped1	chr10	85800002	85840000	+	0.000	0.000	9239
BG10300-chopped1	chr4	27720002	27760000	+	0.000	0.000	618
BG21619-chopped1	chr5	85720002	85760000	+	0.000	0.000	5723
BG41235-chopped1	chr11	106880002	106920000	+	0.000	0.000	10481
BG1482-chopped1	chr4	53200002	53240000	+	0.000	0.000	11642
BG55604-chopped1	chr8	69800002	69840000	+	0.000	0.000	8301
BG61851-chopped1	chr7	19560002	19600000	+	0.000	0.000	172
BG44840-chopped1	chr3	96320002	96360000	+	0.000	0.000	4846
BG23704-chopped1	chr15	98720002	98760000	+	0.000	0.000	4333
BG34587-chopped1	chr6	157720002	157760000	+	0.000	0.000	7941
BG57999-chopped1	chr6	105240002	105280000	+	0.000	0.000	2554
BG9522-chopped1	chr2	155280002	155320000	+	0.000	0.000	9036
BG20017-chopped1	chr4	27440002	27480000	+	0.000	0.000	4704
BG7237-chopped1	chr13	108280002	108320000	+	0.000	0.000	3566
BG60331-chopped1	chr10	6720002	6760000	+	0.000	0.000	3330
BG56597-chopped1	chr4	128560002	128600000	+	0.000	0.000	734
BG12940-chopped1	chr5	167040002	167080000	+	0.000	0.000	8566
BG62607-chopped1	chr2	164240002	164280000	+	0.000	0.000	9635
BG45269-chopped1	chr7	64400002	64440000	+	0.000	0.000	11329
BG5843-chopped1	chr8	137960002	138000000	+	0.000	0.000	8401
BG60886-chopped1	chr20	9680002	9720000	+	0.000	0.000	4267
BG38066-chopped1	chr20	15640002	15680000	+	0.000	0.000	436
BG11093-chopped1	chr7	11760002	11800000	+	0.000	0.000	7986
BG22739-chopped1	chr10	90160002	90200000	+	0.000	0.000	1057
BG6717-chopped1	chr5	87800002	87840000	+	0.000	0.000	1442
BG61651-chopped1	chr14	28160002	28200000	+	0.000	0.000	10063
BG31145-chopped1	chr12	62280002	62320000	+	0.000	0.000	9075
BG3803-chopped1	chr8	98240002	98280000	+	0.000	0.000	9390
BG2401-chopped1	chr17	68360002	68400000	+	0.000	0.000	7560
BG45960-chopped1	chr1	216160002	216200000	+	0.000	0.000	6799
BG24497-chopped1	chr3	7720002	7760000	+	0.000	0.000	8708
BG6081-chopped1	chr2	126040002	126080000	+	0.000	0.000	1552
BG17294-chopped1	chr2	77800002	77840000	+	0.000	0.000	3666
BG46834-chopped1	chr8	30400002	30440000	+	0.000	0.000	1252
BG27538-chopped1	chr11	26720002	26760000	+	0.000	0.000	226
BG35506-chopped1	chr20	10600002	10640000	+	0.000	0.000	9249
BG35179-chopped1	chr1	23400002	23440000	+	0.000	0.000	9234
BG54357-chopped1	chr16	51960002	52000000	+	0.000	0.000	3705
BG45314-chopped1	chr18	51040002	51080000	+	0.000	0.000	11572
BG20617-chopped1	chr4	187240002	187280000	+	0.000	0.000	9338
BG2201-chopped1	chr15	99360002	99400000	+	0.000	0.000	571
BG45869-chopped1	chr3	155080002	155120000	+	0.000	0.000	9480
BG48028-chopped1	chr10	97720002	97760000	+	0.000	0.000	6763
BG36390-chopped1	chr15	92320002	92360000	+	0.000	0.000	2716
BG19815-chopped1	chr21	20520002	20560000	+	0.000	0.000	3603
BG11693-chopped1	chr10	51480002	51520000	+	0.000	0.000	425
BG33030-chopped1	chr5	157360002	157400000	+	0.000	0.000	4180
BG29623-chopped1	chr1	202760002	202800000	+	0.000	0.000	3292
BG54602-chopped1	chr2	2680002	2720000	+	0.000	0.000	1202
BG54275-chopped1	chr13	39160002	39200000	+	0.000	0.000	909
BG39986-chopped1	chr1	48600002	48640000	+	0.000	0.000	2863
BG11047-chopped1	chr14	39040002	39080000	+	0.000	0.000	983
BG51361-chopped1	chr4	78960002	79000000	+	0.000	0.000	1214
BG55595-chopped1	chr9	85880002	85920000	+	0.000	0.000	6582
BG38911-chopped1	chr3	18880002	18920000	+	0.000	0.000	7018
BG38584-chopped1	chr5	82360002	82400000	+	0.000	0.000	7086
BG25416-chopped1	chr18	64480002	64520000	+	0.000	0.000	11299
BG56360-chopped1	chr10	93360002	93400000	+	0.000	0.000	8523
BG29096-chopped1	chr4	37360002	37400000	+	0.000	0.000	11719
BG37064-chopped1	chr10	124880002	124920000	+	0.000	0.000	5880
BG33830-chopped1	chr3	54200002	54240000	+	0.000	0.000	9263
BG12367-chopped1	chr6	79880002	79920000	+	0.000	0.000	11006
BG59401-chopped1	chr1	84080002	84120000	+	0.000	0.000	5350
BG2801-chopped1	chr13	35400002	35440000	+	0.000	0.000	8447
BG61078-chopped1	chr8	78360002	78400000	+	0.000	0.000	8579
BG48192-chopped1	chr3	59520002	59560000	+	0.000	0.000	4709
BG52035-chopped1	chr3	178120002	178160000	+	0.000	0.000	7631
BG22420-chopped1	chr4	155720002	155760000	+	0.000	0.000	6635
BG29896-chopped1	chr1	210520002	210560000	+	0.000	0.000	2582
BG54875-chopped1	chr8	128960002	129000000	+	0.000	0.000	2662
BG33739-chopped1	chr3	110680002	110720000	+	0.000	0.000	10819
BG20135-chopped1	chr1	190120002	190160000	+	0.000	0.000	145
BG24260-chopped1	chr9	107800002	107840000	+	0.000	0.000	4727
BG45832-chopped1	chr4	27760002	27800000	+	0.000	0.000	1309
BG2274-chopped1	chr5	66440002	66480000	+	0.000	0.000	9508
BG6835-chopped1	chr4	100880002	100920000	+	0.000	0.000	6720
BG3148-chopped1	chr4	99480002	99520000	+	0.000	0.000	4153
BG7600-chopped1	chr1	187160002	187200000	+	0.000	0.000	4988
BG1754-chopped1	chr2	15320002	15360000	+	0.000	0.000	1092
BG36262-chopped1	chr9	122600002	122640000	+	0.000	0.000	10052
BG55440-chopped1	chr12	89280002	89320000	+	0.000	0.000	8904
BG19251-chopped1	chr7	126840002	126880000	+	0.000	0.000	9240
BG63081-chopped1	chr17	49840002	49880000	+	0.000	0.000	1356
BG38538-chopped1	chr5	39800002	39840000	+	0.000	0.000	7333
BG40551-chopped1	chr12	43320002	43360000	+	0.000	0.000	3217
BG58154-chopped1	chr6	67640002	67680000	+	0.000	0.000	8409
BG37018-chopped1	chr3	173480002	173520000	+	0.000	0.000	7677
BG14170-chopped1	chr19	24440002	24480000	+	0.000	0.000	3815
BG16446-chopped1	chr8	130960002	131000000	+	0.000	0.000	476
BG24414-chopped1	chr10	122040002	122080000	+	0.000	0.000	362
BG60276-chopped1	chr20	59920002	59960000	+	0.000	0.000	7055
BG10491-chopped1	chr12	75800002	75840000	+	0.000	0.000	2517
BG34222-chopped1	chr4	188720002	188760000	+	0.000	0.000	956
BG10927-chopped1	chr7	10680002	10720000	+	0.000	0.000	6357
BG41871-chopped1	chr4	24480002	24520000	+	0.000	0.000	11682
BG44912-chopped1	chr7	82200002	82240000	+	0.000	0.000	739
BG52553-chopped1	chr1	76600002	76640000	+	0.000	0.000	3039
BG31417-chopped1	chr5	125800002	125840000	+	0.000	0.000	6980
BG35542-chopped1	chr7	12720002	12760000	+	0.000	0.000	6924
BG33257-chopped1	chr2	143840002	143880000	+	0.000	0.000	6607
BG37382-chopped1	chr13	93840002	93880000	+	0.000	0.000	7775
BG1472-chopped1	chr3	179000002	179040000	+	0.000	0.000	3295
BG47190-chopped1	chr16	62280002	62320000	+	0.000	0.000	8053
BG51033-chopped1	chr3	41360002	41400000	+	0.000	0.000	1843
BG5588-chopped1	chr10	52240002	52280000	+	0.000	0.000	2563
BG53309-chopped1	chr2	216640002	216680000	+	0.000	0.000	9730
BG13450-chopped1	chr6	15640002	15680000	+	0.000	0.000	4858
BG56032-chopped1	chr3	59200002	59240000	+	0.000	0.000	9545
BG32737-chopped1	chr20	11520002	11560000	+	0.000	0.000	6170
BG17566-chopped1	chr6	117080002	117120000	+	0.000	0.000	1957
BG42545-chopped1	chr11	92280002	92320000	+	0.000	0.000	10932
BG46670-chopped1	chr7	14880002	14920000	+	0.000	0.000	2489
BG57989-chopped1	chr11	39400002	39440000	+	0.000	0.000	8664
BG44385-chopped1	chr5	33720002	33760000	+	0.000	0.000	198
BG31781-chopped1	chr5	154560002	154600000	+	0.000	0.000	10970
BG14770-chopped1	chr6	122760002	122800000	+	0.000	0.000	8241
BG12485-chopped1	chr7	8760002	8800000	+	0.000	0.000	3096
BG38056-chopped1	chr1	111960002	112000000	+	0.000	0.000	11666
BG30261-chopped1	chr20	14200002	14240000	+	0.000	0.000	3044
BG26854-chopped1	chr22	32520002	32560000	+	0.000	0.000	8464
BG50313-chopped1	chr4	13560002	13600000	+	0.000	0.000	3641
BG46906-chopped1	chr4	94000002	94040000	+	0.000	0.000	7770
BG14124-chopped1	chr2	216520002	216560000	+	0.000	0.000	7909
BG29568-chopped1	chr7	146400002	146440000	+	0.000	0.000	55
BG9312-chopped1	chr7	133600002	133640000	+	0.000	0.000	5401
BG37536-chopped1	chr21	20200002	20240000	+	0.000	0.000	11553
BG38301-chopped1	chrX	23920002	23960000	+	0.000	0.000	5539
BG14679-chopped1	chr5	36480002	36520000	+	0.000	0.000	606
BG53027-chopped1	chr16	59040002	59080000	+	0.000	0.000	1182
BG54993-chopped1	chr2	170840002	170880000	+	0.000	0.000	3506
BG19005-chopped1	chr1	50760002	50800000	+	0.000	0.000	6666
BG4231-chopped1	chr4	79880002	79920000	+	0.000	0.000	1176
BG36580-chopped1	chr7	87920002	87960000	+	0.000	0.000	4535
BG11319-chopped1	chr1	90440002	90480000	+	0.000	0.000	8533
BG55867-chopped1	chr13	67560002	67600000	+	0.000	0.000	6563
BG13159-chopped1	chr8	90600002	90640000	+	0.000	0.000	6034
BG59992-chopped1	chr8	36480002	36520000	+	0.000	0.000	2745
BG46824-chopped1	chr4	96520002	96560000	+	0.000	0.000	931
BG48664-chopped1	chr16	62840002	62880000	+	0.000	0.000	1018
BG15890-chopped1	chr9	25240002	25280000	+	0.000	0.000	5733
BG54347-chopped1	chr8	127600002	127640000	+	0.000	0.000	3390
BG58908-chopped1	chr12	65760002	65800000	+	0.000	0.000	7702
BG3266-chopped1	chr8	73040002	73080000	+	0.000	0.000	2065
BG52953-chopped1	chrX	7720002	7760000	+	0.000	0.000	7187
BG55112-chopped1	chr16	81360002	81400000	+	0.000	0.000	9277
BG60921-chopped1	chr7	9200002	9240000	+	0.000	0.000	3074
BG43910-chopped1	chr5	64240002	64280000	+	0.000	0.000	4840
BG24287-chopped1	chr1	194680002	194720000	+	0.000	0.000	10088
BG40223-chopped1	chr20	41960002	42000000	+	0.000	0.000	3194
BG47699-chopped1	chr5	115000002	115040000	+	0.000	0.000	482
BG33129-chopped1	chr18	63240002	63280000	+	0.000	0.000	3790
BG56432-chopped1	chr7	42840002	42880000	+	0.000	0.000	5897
BG35860-chopped1	chr21	15880002	15920000	+	0.000	0.000	3450
BG33575-chopped1	chr4	91920002	91960000	+	0.000	0.000	3454
BG9585-chopped1	chr8	78240002	78280000	+	0.000	0.000	7066
BG12439-chopped1	chr6	80000002	80040000	+	0.000	0.000	6185
BG16564-chopped1	chr2	13120002	13160000	+	0.000	0.000	11062
BG47944-chopped1	chr5	139880002	139920000	+	0.000	0.000	274
BG6225-chopped1	chr5	10920002	10960000	+	0.000	0.000	11105
BG46097-chopped1	chr11	51480002	51520000	+	0.000	0.000	10628
BG42863-chopped1	chr13	107080002	107120000	+	0.000	0.000	5846
BG21727-chopped1	chr9	28680002	28720000	+	0.000	0.000	9006
BG25852-chopped1	chr9	84160002	84200000	+	0.000	0.000	5220
BG52671-chopped1	chr5	152520002	152560000	+	0.000	0.000	4385
BG31535-chopped1	chr10	87360002	87400000	+	0.000	0.000	9845
BG54947-chopped1	chr3	74200002	74240000	+	0.000	0.000	4312
BG18758-chopped1	chr2	143920002	143960000	+	0.000	0.000	4255
BG26290-chopped1	chr11	37560002	37600000	+	0.000	0.000	6823
BG62915-chopped1	chr1	65720002	65760000	+	0.000	0.000	5611
BG38374-chopped1	chr4	91280002	91320000	+	0.000	0.000	4567
BG61068-chopped1	chr2	147080002	147120000	+	0.000	0.000	7900
BG54310-chopped1	chr9	68400002	68440000	+	0.000	0.000	1939
BG27046-chopped1	chr4	14840002	14880000	+	0.000	0.000	11019
BG56150-chopped1	chr6	16000002	16040000	+	0.000	0.000	4826
BG8865-chopped1	chr10	68560002	68600000	+	0.000	0.000	10859
BG18003-chopped1	chr10	65720002	65760000	+	0.000	0.000	3233
BG58099-chopped1	chr17	62920002	62960000	+	0.000	0.000	5950
BG14442-chopped1	chr7	147240002	147280000	+	0.000	0.000	8743
BG54865-chopped1	chr13	65640002	65680000	+	0.000	0.000	11280
BG33729-chopped1	chr6	73000002	73040000	+	0.000	0.000	10286
BG41261-chopped1	chr4	30080002	30120000	+	0.000	0.000	1749
BG16718-chopped1	chrX	122240002	122280000	+	0.000	0.000	1005
BG7345-chopped1	chr11	68440002	68480000	+	0.000	0.000	8663
BG28811-chopped1	chr5	100560002	100600000	+	0.000	0.000	9648
BG39694-chopped1	chr18	40480002	40520000	+	0.000	0.000	5850
BG51505-chopped1	chr4	81520002	81560000	+	0.000	0.000	9731
BG55630-chopped1	chr10	112600002	112640000	+	0.000	0.000	1888
BG19323-chopped1	chr10	56880002	56920000	+	0.000	0.000	8216
BG63153-chopped1	chr8	94560002	94600000	+	0.000	0.000	11363
BG51951-chopped1	chr6	39000002	39040000	+	0.000	0.000	1909
BG13477-chopped1	chr8	127040002	127080000	+	0.000	0.000	6847
BG25570-chopped1	chr9	21120002	21160000	+	0.000	0.000	2760
BG61868-chopped1	chr2	52080002	52120000	+	0.000	0.000	8511
BG48982-chopped1	chr3	89440002	89480000	+	0.000	0.000	4682
BG7263-chopped1	chr5	90840002	90880000	+	0.000	0.000	3697
BG35814-chopped1	chr5	9800002	9840000	+	0.000	0.000	6734
BG58790-chopped1	chr4	61360002	61400000	+	0.000	0.000	10449
BG24159-chopped1	chr10	20440002	20480000	+	0.000	0.000	1147
BG28611-chopped1	chr7	149800002	149840000	+	0.000	0.000	1950
BG55430-chopped1	chr5	174400002	174440000	+	0.000	0.000	5648
BG22765-chopped1	chr1	157960002	158000000	+	0.000	0.000	10993
BG48336-chopped1	chr9	81120002	81160000	+	0.000	0.000	1850
BG32573-chopped1	chr2	195880002	195920000	+	0.000	0.000	2045
BG42817-chopped1	chr12	34240002	34280000	+	0.000	0.000	4155
BG61668-chopped1	chr21	30000002	30040000	+	0.000	0.000	6462
BG43255-chopped1	chr4	173480002	173520000	+	0.000	0.000	4237
BG1544-chopped1	chr2	126440002	126480000	+	0.000	0.000	8463
BG49656-chopped1	chr4	178680002	178720000	+	0.000	0.000	9226
BG16882-chopped1	chr5	122920002	122960000	+	0.000	0.000	423
BG44020-chopped1	chr11	133360002	133400000	+	0.000	0.000	7850
BG55339-chopped1	chr15	95160002	95200000	+	0.000	0.000	5441
BG63307-chopped1	chr4	84680002	84720000	+	0.000	0.000	3996
BG36934-chopped1	chr7	144640002	144680000	+	0.000	0.000	2823
BG8819-chopped1	chr19	32880002	32920000	+	0.000	0.000	6711
BG19596-chopped1	chr2	86800002	86840000	+	0.000	0.000	4498
BG23439-chopped1	chr1	192200002	192240000	+	0.000	0.000	3964
BG2864-chopped1	chr1	91080002	91120000	+	0.000	0.000	6973
BG54710-chopped1	chr3	19160002	19200000	+	0.000	0.000	5580
BG54383-chopped1	chr6	63240002	63280000	+	0.000	0.000	582
BG62351-chopped1	chr15	86760002	86800000	+	0.000	0.000	7592
BG41215-chopped1	chr6	163520002	163560000	+	0.000	0.000	9132
BG56659-chopped1	chr4	190200002	190240000	+	0.000	0.000	644
BG47180-chopped1	chr6	117200002	117240000	+	0.000	0.000	943
BG47616-chopped1	chr11	36840002	36880000	+	0.000	0.000	8422
BG31853-chopped1	chr6	165000002	165040000	+	0.000	0.000	5050
BG17001-chopped1	chr21	38280002	38320000	+	0.000	0.000	6417
BG49456-chopped1	chr2	236600002	236640000	+	0.000	0.000	327
BG26599-chopped1	chr7	117840002	117880000	+	0.000	0.000	1675
BG38692-chopped1	chr2	87800002	87840000	+	0.000	0.000	10513
BG17556-chopped1	chr12	94360002	94400000	+	0.000	0.000	500
BG46660-chopped1	chr8	65960002	66000000	+	0.000	0.000	3230
BG18321-chopped1	chr5	16360002	16400000	+	0.000	0.000	1858
BG62151-chopped1	chr17	49920002	49960000	+	0.000	0.000	10563
BG28238-chopped1	chr10	85560002	85600000	+	0.000	0.000	4473
BG12475-chopped1	chr3	35960002	36000000	+	0.000	0.000	10222
BG36206-chopped1	chr15	46040002	46080000	+	0.000	0.000	10194
BG63025-chopped1	chr16	71120002	71160000	+	0.000	0.000	7109
BG29003-chopped1	chr15	52760002	52800000	+	0.000	0.000	6727
BG13240-chopped1	chr12	28200002	28240000	+	0.000	0.000	11155
BG61631-chopped1	chr4	128480002	128520000	+	0.000	0.000	881
BG20998-chopped1	chr3	69520002	69560000	+	0.000	0.000	3198
BG561-chopped1	chr7	41640002	41680000	+	0.000	0.000	4906
BG29558-chopped1	chr6	54880002	54920000	+	0.000	0.000	1823
BG25879-chopped1	chr7	70360002	70400000	+	0.000	0.000	1864
BG28038-chopped1	chr13	106360002	106400000	+	0.000	0.000	2829
BG24804-chopped1	chr5	103320002	103360000	+	0.000	0.000	4332
BG4221-chopped1	chr8	119680002	119720000	+	0.000	0.000	977
BG43655-chopped1	chr18	39280002	39320000	+	0.000	0.000	6077
BG21117-chopped1	chr4	94360002	94400000	+	0.000	0.000	8456
BG25242-chopped1	chr3	20360002	20400000	+	0.000	0.000	7477
BG27082-chopped1	chr17	36080002	36120000	+	0.000	0.000	11413
BG27518-chopped1	chr9	26200002	26240000	+	0.000	0.000	5304
BG39611-chopped1	chr13	81560002	81600000	+	0.000	0.000	9423
BG12520-chopped1	chr5	82960002	83000000	+	0.000	0.000	6656
BG55102-chopped1	chr8	115400002	115440000	+	0.000	0.000	2520
BG18594-chopped1	chr6	164280002	164320000	+	0.000	0.000	821
BG22437-chopped1	chr4	100120002	100160000	+	0.000	0.000	4260
BG9657-chopped1	chr1	167520002	167560000	+	0.000	0.000	1364
BG4021-chopped1	chr15	86480002	86520000	+	0.000	0.000	6000
BG23202-chopped1	chr3	68920002	68960000	+	0.000	0.000	9792
BG50021-chopped1	chr8	130360002	130400000	+	0.000	0.000	9630
BG46614-chopped1	chr11	107480002	107520000	+	0.000	0.000	8397
BG33010-chopped1	chr7	16840002	16880000	+	0.000	0.000	6449
BG6861-chopped1	chr4	148680002	148720000	+	0.000	0.000	1983
BG13840-chopped1	chr3	62040002	62080000	+	0.000	0.000	10006
BG4576-chopped1	chr8	50160002	50200000	+	0.000	0.000	1298
BG15789-chopped1	chr18	45920002	45960000	+	0.000	0.000	787
BG23757-chopped1	chr3	61280002	61320000	+	0.000	0.000	2464
BG62105-chopped1	chr1	236400002	236440000	+	0.000	0.000	6958
BG50576-chopped1	chr7	121400002	121440000	+	0.000	0.000	714
BG37690-chopped1	chr1	216000002	216040000	+	0.000	0.000	7840
BG43809-chopped1	chr7	39480002	39520000	+	0.000	0.000	8077
BG5896-chopped1	chr5	10840002	10880000	+	0.000	0.000	10590
BG94-chopped1	chr16	54960002	55000000	+	0.000	0.000	9095
BG44247-chopped1	chr1	75800002	75840000	+	0.000	0.000	1642
BG4821-chopped1	chr16	52720002	52760000	+	0.000	0.000	4787
BG11473-chopped1	chr4	30000002	30040000	+	0.000	0.000	8578
BG46087-chopped1	chr9	29920002	29960000	+	0.000	0.000	2390
BG11909-chopped1	chr5	166840002	166880000	+	0.000	0.000	3065
BG21281-chopped1	chr13	99000002	99040000	+	0.000	0.000	1265
BG27682-chopped1	chr13	108440002	108480000	+	0.000	0.000	3510
BG10953-chopped1	chr13	73720002	73760000	+	0.000	0.000	5063
BG1580-chopped1	chr15	97760002	97800000	+	0.000	0.000	2113
BG8300-chopped1	chr8	53600002	53640000	+	0.000	0.000	10035
BG55702-chopped1	chr8	102960002	103000000	+	0.000	0.000	1671
BG55375-chopped1	chr13	94880002	94920000	+	0.000	0.000	5719
BG63343-chopped1	chr7	33280002	33320000	+	0.000	0.000	1621
BG59936-chopped1	chr11	92240002	92280000	+	0.000	0.000	5295
BG42207-chopped1	chr3	188840002	188880000	+	0.000	0.000	6056
BG46332-chopped1	chr15	51120002	51160000	+	0.000	0.000	4254
